Sensor,Date_Time,Date,Time,Count
Melbourne Central,2019-07-16T06:00:00Z,2019-07-16,16,2203
Flinders Street Station Underpass,2019-07-16T06:00:00Z,2019-07-16,16,3001
Melbourne Central,2019-07-16T07:00:00Z,2019-07-16,17,2484
Flinders Street Station Underpass,2019-07-16T07:00:00Z,2019-07-16,17,4952
Melbourne Central,2019-07-16T08:00:00Z,2019-07-16,18,2186
Flinders Street Station Underpass,2019-07-16T08:00:00Z,2019-07-16,18,2759
Melbourne Central,2019-07-16T09:00:00Z,2019-07-16,19,1887
Flinders Street Station Underpass,2019-07-16T09:00:00Z,2019-07-16,19,1384
Melbourne Central,2019-07-16T10:00:00Z,2019-07-16,20,1615
Flinders Street Station Underpass,2019-07-16T10:00:00Z,2019-07-16,20,939
Melbourne Central,2019-07-16T11:00:00Z,2019-07-16,21,1261
Flinders Street Station Underpass,2019-07-16T11:00:00Z,2019-07-16,21,830
Melbourne Central,2019-07-16T12:00:00Z,2019-07-16,22,816
Flinders Street Station Underpass,2019-07-16T12:00:00Z,2019-07-16,22,632
Melbourne Central,2019-07-16T13:00:00Z,2019-07-16,23,415
Flinders Street Station Underpass,2019-07-16T13:00:00Z,2019-07-16,23,409
Melbourne Central,2019-07-16T14:00:00Z,2019-07-17,0,202
Flinders Street Station Underpass,2019-07-16T14:00:00Z,2019-07-17,0,137
Melbourne Central,2019-07-16T15:00:00Z,2019-07-17,1,96
Flinders Street Station Underpass,2019-07-16T15:00:00Z,2019-07-17,1,49
Melbourne Central,2019-07-16T16:00:00Z,2019-07-17,2,65
Flinders Street Station Underpass,2019-07-16T16:00:00Z,2019-07-17,2,20
Melbourne Central,2019-07-16T17:00:00Z,2019-07-17,3,48
Flinders Street Station Underpass,2019-07-16T17:00:00Z,2019-07-17,3,34
Melbourne Central,2019-07-16T18:00:00Z,2019-07-17,4,23
Flinders Street Station Underpass,2019-07-16T18:00:00Z,2019-07-17,4,64
Melbourne Central,2019-07-16T19:00:00Z,2019-07-17,5,82
Flinders Street Station Underpass,2019-07-16T19:00:00Z,2019-07-17,5,232
Melbourne Central,2019-07-16T20:00:00Z,2019-07-17,6,156
Flinders Street Station Underpass,2019-07-16T20:00:00Z,2019-07-17,6,924
Melbourne Central,2019-07-16T21:00:00Z,2019-07-17,7,298
Flinders Street Station Underpass,2019-07-16T21:00:00Z,2019-07-17,7,1928
Melbourne Central,2019-07-16T22:00:00Z,2019-07-17,8,603
Flinders Street Station Underpass,2019-07-16T22:00:00Z,2019-07-17,8,3894
Melbourne Central,2019-07-16T23:00:00Z,2019-07-17,9,654
Flinders Street Station Underpass,2019-07-16T23:00:00Z,2019-07-17,9,2134
Melbourne Central,2019-07-17T00:00:00Z,2019-07-17,10,824
Flinders Street Station Underpass,2019-07-17T00:00:00Z,2019-07-17,10,1227
Melbourne Central,2019-07-17T01:00:00Z,2019-07-17,11,1088
Flinders Street Station Underpass,2019-07-17T01:00:00Z,2019-07-17,11,1233
Melbourne Central,2019-07-17T02:00:00Z,2019-07-17,12,1893
Flinders Street Station Underpass,2019-07-17T02:00:00Z,2019-07-17,12,1978
Melbourne Central,2019-07-17T03:00:00Z,2019-07-17,13,1685
Flinders Street Station Underpass,2019-07-17T03:00:00Z,2019-07-17,13,1753
Melbourne Central,2019-07-17T04:00:00Z,2019-07-17,14,1731
Flinders Street Station Underpass,2019-07-17T04:00:00Z,2019-07-17,14,1626
Melbourne Central,2019-07-17T05:00:00Z,2019-07-17,15,2020
Flinders Street Station Underpass,2019-07-17T05:00:00Z,2019-07-17,15,2121
Melbourne Central,2019-07-17T06:00:00Z,2019-07-17,16,1956
Flinders Street Station Underpass,2019-07-17T06:00:00Z,2019-07-17,16,2972
Melbourne Central,2019-07-17T07:00:00Z,2019-07-17,17,2360
Flinders Street Station Underpass,2019-07-17T07:00:00Z,2019-07-17,17,4854
Melbourne Central,2019-07-17T08:00:00Z,2019-07-17,18,2370
Flinders Street Station Underpass,2019-07-17T08:00:00Z,2019-07-17,18,2735
Melbourne Central,2019-07-17T09:00:00Z,2019-07-17,19,2155
Flinders Street Station Underpass,2019-07-17T09:00:00Z,2019-07-17,19,1449
Melbourne Central,2019-07-17T10:00:00Z,2019-07-17,20,1950
Flinders Street Station Underpass,2019-07-17T10:00:00Z,2019-07-17,20,1249
Melbourne Central,2019-07-17T11:00:00Z,2019-07-17,21,1425
Flinders Street Station Underpass,2019-07-17T11:00:00Z,2019-07-17,21,928
Melbourne Central,2019-07-17T12:00:00Z,2019-07-17,22,1001
Flinders Street Station Underpass,2019-07-17T12:00:00Z,2019-07-17,22,762
Melbourne Central,2019-07-17T13:00:00Z,2019-07-17,23,504
Flinders Street Station Underpass,2019-07-17T13:00:00Z,2019-07-17,23,430
Melbourne Central,2019-07-17T14:00:00Z,2019-07-18,0,237
Flinders Street Station Underpass,2019-07-17T14:00:00Z,2019-07-18,0,140
Melbourne Central,2019-07-17T15:00:00Z,2019-07-18,1,140
Flinders Street Station Underpass,2019-07-17T15:00:00Z,2019-07-18,1,166
Melbourne Central,2019-07-17T16:00:00Z,2019-07-18,2,77
Flinders Street Station Underpass,2019-07-17T16:00:00Z,2019-07-18,2,54
Melbourne Central,2019-07-17T17:00:00Z,2019-07-18,3,66
Flinders Street Station Underpass,2019-07-17T17:00:00Z,2019-07-18,3,40
Melbourne Central,2019-07-17T18:00:00Z,2019-07-18,4,47
Flinders Street Station Underpass,2019-07-17T18:00:00Z,2019-07-18,4,62
Melbourne Central,2019-07-17T19:00:00Z,2019-07-18,5,86
Flinders Street Station Underpass,2019-07-17T19:00:00Z,2019-07-18,5,245
Melbourne Central,2019-07-17T20:00:00Z,2019-07-18,6,182
Flinders Street Station Underpass,2019-07-17T20:00:00Z,2019-07-18,6,1058
Melbourne Central,2019-07-17T21:00:00Z,2019-07-18,7,346
Flinders Street Station Underpass,2019-07-17T21:00:00Z,2019-07-18,7,1951
Melbourne Central,2019-07-17T22:00:00Z,2019-07-18,8,668
Flinders Street Station Underpass,2019-07-17T22:00:00Z,2019-07-18,8,4099
Melbourne Central,2019-07-17T23:00:00Z,2019-07-18,9,693
Flinders Street Station Underpass,2019-07-17T23:00:00Z,2019-07-18,9,2285
Melbourne Central,2019-07-18T00:00:00Z,2019-07-18,10,897
Flinders Street Station Underpass,2019-07-18T00:00:00Z,2019-07-18,10,1232
Melbourne Central,2019-07-18T01:00:00Z,2019-07-18,11,1311
Flinders Street Station Underpass,2019-07-18T01:00:00Z,2019-07-18,11,1428
Melbourne Central,2019-07-18T02:00:00Z,2019-07-18,12,2138
Flinders Street Station Underpass,2019-07-18T02:00:00Z,2019-07-18,12,2147
Melbourne Central,2019-07-18T03:00:00Z,2019-07-18,13,2181
Flinders Street Station Underpass,2019-07-18T03:00:00Z,2019-07-18,13,2350
Melbourne Central,2019-07-18T04:00:00Z,2019-07-18,14,2036
Flinders Street Station Underpass,2019-07-18T04:00:00Z,2019-07-18,14,1967
Melbourne Central,2019-07-18T05:00:00Z,2019-07-18,15,2123
Flinders Street Station Underpass,2019-07-18T05:00:00Z,2019-07-18,15,2195
Melbourne Central,2019-07-18T06:00:00Z,2019-07-18,16,2261
Flinders Street Station Underpass,2019-07-18T06:00:00Z,2019-07-18,16,3061
Melbourne Central,2019-07-18T07:00:00Z,2019-07-18,17,2809
Flinders Street Station Underpass,2019-07-18T07:00:00Z,2019-07-18,17,5119
Melbourne Central,2019-07-18T08:00:00Z,2019-07-18,18,2552
Flinders Street Station Underpass,2019-07-18T08:00:00Z,2019-07-18,18,2959
Melbourne Central,2019-07-18T09:00:00Z,2019-07-18,19,1953
Flinders Street Station Underpass,2019-07-18T09:00:00Z,2019-07-18,19,1740
Melbourne Central,2019-07-18T10:00:00Z,2019-07-18,20,1978
Flinders Street Station Underpass,2019-07-18T10:00:00Z,2019-07-18,20,1286
Melbourne Central,2019-07-18T11:00:00Z,2019-07-18,21,1706
Flinders Street Station Underpass,2019-07-18T11:00:00Z,2019-07-18,21,1022
Melbourne Central,2019-07-18T12:00:00Z,2019-07-18,22,1013
Flinders Street Station Underpass,2019-07-18T12:00:00Z,2019-07-18,22,833
Melbourne Central,2019-07-18T13:00:00Z,2019-07-18,23,545
Flinders Street Station Underpass,2019-07-18T13:00:00Z,2019-07-18,23,507
Melbourne Central,2019-07-18T14:00:00Z,2019-07-19,0,319
Flinders Street Station Underpass,2019-07-18T14:00:00Z,2019-07-19,0,175
Melbourne Central,2019-07-18T15:00:00Z,2019-07-19,1,164
Flinders Street Station Underpass,2019-07-18T15:00:00Z,2019-07-19,1,69
Melbourne Central,2019-07-18T16:00:00Z,2019-07-19,2,130
Flinders Street Station Underpass,2019-07-18T16:00:00Z,2019-07-19,2,31
Melbourne Central,2019-07-18T17:00:00Z,2019-07-19,3,66
Flinders Street Station Underpass,2019-07-18T17:00:00Z,2019-07-19,3,42
Melbourne Central,2019-07-18T18:00:00Z,2019-07-19,4,57
Flinders Street Station Underpass,2019-07-18T18:00:00Z,2019-07-19,4,74
Melbourne Central,2019-07-18T19:00:00Z,2019-07-19,5,111
Flinders Street Station Underpass,2019-07-18T19:00:00Z,2019-07-19,5,241
Melbourne Central,2019-07-18T20:00:00Z,2019-07-19,6,178
Flinders Street Station Underpass,2019-07-18T20:00:00Z,2019-07-19,6,1024
Melbourne Central,2019-07-18T21:00:00Z,2019-07-19,7,329
Flinders Street Station Underpass,2019-07-18T21:00:00Z,2019-07-19,7,1918
Melbourne Central,2019-07-18T22:00:00Z,2019-07-19,8,566
Flinders Street Station Underpass,2019-07-18T22:00:00Z,2019-07-19,8,3883
Melbourne Central,2019-07-18T23:00:00Z,2019-07-19,9,635
Flinders Street Station Underpass,2019-07-18T23:00:00Z,2019-07-19,9,2171
Melbourne Central,2019-07-19T00:00:00Z,2019-07-19,10,946
Flinders Street Station Underpass,2019-07-19T00:00:00Z,2019-07-19,10,1259
Melbourne Central,2019-07-19T01:00:00Z,2019-07-19,11,1328
Flinders Street Station Underpass,2019-07-19T01:00:00Z,2019-07-19,11,1479
Melbourne Central,2019-07-19T02:00:00Z,2019-07-19,12,2146
Flinders Street Station Underpass,2019-07-19T02:00:00Z,2019-07-19,12,2436
Melbourne Central,2019-07-19T03:00:00Z,2019-07-19,13,2953
Flinders Street Station Underpass,2019-07-19T03:00:00Z,2019-07-19,13,2522
Melbourne Central,2019-07-19T04:00:00Z,2019-07-19,14,2442
Flinders Street Station Underpass,2019-07-19T04:00:00Z,2019-07-19,14,2402
Melbourne Central,2019-07-19T05:00:00Z,2019-07-19,15,2274
Flinders Street Station Underpass,2019-07-19T05:00:00Z,2019-07-19,15,2895
Melbourne Central,2019-07-19T06:00:00Z,2019-07-19,16,2507
Flinders Street Station Underpass,2019-07-19T06:00:00Z,2019-07-19,16,3474
Melbourne Central,2019-07-19T07:00:00Z,2019-07-19,17,2948
Flinders Street Station Underpass,2019-07-19T07:00:00Z,2019-07-19,17,4949
Melbourne Central,2019-07-19T08:00:00Z,2019-07-19,18,3314
Flinders Street Station Underpass,2019-07-19T08:00:00Z,2019-07-19,18,3321
Melbourne Central,2019-07-19T09:00:00Z,2019-07-19,19,2841
Flinders Street Station Underpass,2019-07-19T09:00:00Z,2019-07-19,19,2162
Melbourne Central,2019-07-19T10:00:00Z,2019-07-19,20,2528
Flinders Street Station Underpass,2019-07-19T10:00:00Z,2019-07-19,20,1701
Melbourne Central,2019-07-19T11:00:00Z,2019-07-19,21,2635
Flinders Street Station Underpass,2019-07-19T11:00:00Z,2019-07-19,21,1473
Melbourne Central,2019-07-19T12:00:00Z,2019-07-19,22,1830
Flinders Street Station Underpass,2019-07-19T12:00:00Z,2019-07-19,22,1365
Melbourne Central,2019-07-19T13:00:00Z,2019-07-19,23,1372
Flinders Street Station Underpass,2019-07-19T13:00:00Z,2019-07-19,23,932
Melbourne Central,2019-07-19T14:00:00Z,2019-07-20,0,874
Flinders Street Station Underpass,2019-07-19T14:00:00Z,2019-07-20,0,645
Melbourne Central,2019-07-19T15:00:00Z,2019-07-20,1,584
Flinders Street Station Underpass,2019-07-19T15:00:00Z,2019-07-20,1,331
Melbourne Central,2019-07-19T16:00:00Z,2019-07-20,2,313
Flinders Street Station Underpass,2019-07-19T16:00:00Z,2019-07-20,2,192
Melbourne Central,2019-07-19T17:00:00Z,2019-07-20,3,215
Flinders Street Station Underpass,2019-07-19T17:00:00Z,2019-07-20,3,167
Melbourne Central,2019-07-19T18:00:00Z,2019-07-20,4,84
Flinders Street Station Underpass,2019-07-19T18:00:00Z,2019-07-20,4,132
Melbourne Central,2019-07-19T19:00:00Z,2019-07-20,5,160
Flinders Street Station Underpass,2019-07-19T19:00:00Z,2019-07-20,5,116
Melbourne Central,2019-07-19T20:00:00Z,2019-07-20,6,97
Flinders Street Station Underpass,2019-07-19T20:00:00Z,2019-07-20,6,201
Melbourne Central,2019-07-19T21:00:00Z,2019-07-20,7,225
Flinders Street Station Underpass,2019-07-19T21:00:00Z,2019-07-20,7,458
Melbourne Central,2019-07-19T22:00:00Z,2019-07-20,8,301
Flinders Street Station Underpass,2019-07-19T22:00:00Z,2019-07-20,8,602
Melbourne Central,2019-07-19T23:00:00Z,2019-07-20,9,515
Flinders Street Station Underpass,2019-07-19T23:00:00Z,2019-07-20,9,829
Melbourne Central,2019-07-20T00:00:00Z,2019-07-20,10,825
Flinders Street Station Underpass,2019-07-20T00:00:00Z,2019-07-20,10,1235
Melbourne Central,2019-07-20T01:00:00Z,2019-07-20,11,1568
Flinders Street Station Underpass,2019-07-20T01:00:00Z,2019-07-20,11,1702
Melbourne Central,2019-07-20T02:00:00Z,2019-07-20,12,2194
Flinders Street Station Underpass,2019-07-20T02:00:00Z,2019-07-20,12,1816
Melbourne Central,2019-07-20T03:00:00Z,2019-07-20,13,2434
Flinders Street Station Underpass,2019-07-20T03:00:00Z,2019-07-20,13,1909
Melbourne Central,2019-07-20T04:00:00Z,2019-07-20,14,2837
Flinders Street Station Underpass,2019-07-20T04:00:00Z,2019-07-20,14,2142
Melbourne Central,2019-07-20T05:00:00Z,2019-07-20,15,3280
Flinders Street Station Underpass,2019-07-20T05:00:00Z,2019-07-20,15,2119
Melbourne Central,2019-07-20T06:00:00Z,2019-07-20,16,2884
Flinders Street Station Underpass,2019-07-20T06:00:00Z,2019-07-20,16,2436
Melbourne Central,2019-07-20T07:00:00Z,2019-07-20,17,2748
Flinders Street Station Underpass,2019-07-20T07:00:00Z,2019-07-20,17,2197
Melbourne Central,2019-07-20T08:00:00Z,2019-07-20,18,2692
Flinders Street Station Underpass,2019-07-20T08:00:00Z,2019-07-20,18,2029
Melbourne Central,2019-07-20T09:00:00Z,2019-07-20,19,3264
Flinders Street Station Underpass,2019-07-20T09:00:00Z,2019-07-20,19,1669
Melbourne Central,2019-07-20T10:00:00Z,2019-07-20,20,2690
Flinders Street Station Underpass,2019-07-20T10:00:00Z,2019-07-20,20,1384
Melbourne Central,2019-07-20T11:00:00Z,2019-07-20,21,2151
Flinders Street Station Underpass,2019-07-20T11:00:00Z,2019-07-20,21,1248
Melbourne Central,2019-07-20T12:00:00Z,2019-07-20,22,1664
Flinders Street Station Underpass,2019-07-20T12:00:00Z,2019-07-20,22,1198
Melbourne Central,2019-07-20T13:00:00Z,2019-07-20,23,1427
Flinders Street Station Underpass,2019-07-20T13:00:00Z,2019-07-20,23,870
Melbourne Central,2019-07-20T14:00:00Z,2019-07-21,0,939
Flinders Street Station Underpass,2019-07-20T14:00:00Z,2019-07-21,0,674
Melbourne Central,2019-07-20T15:00:00Z,2019-07-21,1,635
Flinders Street Station Underpass,2019-07-20T15:00:00Z,2019-07-21,1,514
Melbourne Central,2019-07-20T16:00:00Z,2019-07-21,2,387
Flinders Street Station Underpass,2019-07-20T16:00:00Z,2019-07-21,2,248
Melbourne Central,2019-07-20T17:00:00Z,2019-07-21,3,324
Flinders Street Station Underpass,2019-07-20T17:00:00Z,2019-07-21,3,201
Melbourne Central,2019-07-20T18:00:00Z,2019-07-21,4,134
Flinders Street Station Underpass,2019-07-20T18:00:00Z,2019-07-21,4,158
Melbourne Central,2019-07-20T19:00:00Z,2019-07-21,5,150
Flinders Street Station Underpass,2019-07-20T19:00:00Z,2019-07-21,5,134
Melbourne Central,2019-07-20T20:00:00Z,2019-07-21,6,72
Flinders Street Station Underpass,2019-07-20T20:00:00Z,2019-07-21,6,187
Melbourne Central,2019-07-20T21:00:00Z,2019-07-21,7,133
Flinders Street Station Underpass,2019-07-20T21:00:00Z,2019-07-21,7,266
Melbourne Central,2019-07-20T22:00:00Z,2019-07-21,8,268
Flinders Street Station Underpass,2019-07-20T22:00:00Z,2019-07-21,8,451
Melbourne Central,2019-07-20T23:00:00Z,2019-07-21,9,436
Flinders Street Station Underpass,2019-07-20T23:00:00Z,2019-07-21,9,753
Melbourne Central,2019-07-21T00:00:00Z,2019-07-21,10,810
Flinders Street Station Underpass,2019-07-21T00:00:00Z,2019-07-21,10,1079
Melbourne Central,2019-07-21T01:00:00Z,2019-07-21,11,1131
Flinders Street Station Underpass,2019-07-21T01:00:00Z,2019-07-21,11,1472
Melbourne Central,2019-07-21T02:00:00Z,2019-07-21,12,1820
Flinders Street Station Underpass,2019-07-21T02:00:00Z,2019-07-21,12,1617
Melbourne Central,2019-07-21T03:00:00Z,2019-07-21,13,2289
Flinders Street Station Underpass,2019-07-21T03:00:00Z,2019-07-21,13,1556
Melbourne Central,2019-07-21T04:00:00Z,2019-07-21,14,2319
Flinders Street Station Underpass,2019-07-21T04:00:00Z,2019-07-21,14,1801
Melbourne Central,2019-07-21T05:00:00Z,2019-07-21,15,2435
Flinders Street Station Underpass,2019-07-21T05:00:00Z,2019-07-21,15,1937
Melbourne Central,2019-07-21T06:00:00Z,2019-07-21,16,2469
Flinders Street Station Underpass,2019-07-21T06:00:00Z,2019-07-21,16,2301
Melbourne Central,2019-07-21T07:00:00Z,2019-07-21,17,2461
Flinders Street Station Underpass,2019-07-21T07:00:00Z,2019-07-21,17,1879
Melbourne Central,2019-07-21T08:00:00Z,2019-07-21,18,2272
Flinders Street Station Underpass,2019-07-21T08:00:00Z,2019-07-21,18,1550
Melbourne Central,2019-07-21T09:00:00Z,2019-07-21,19,2292
Flinders Street Station Underpass,2019-07-21T09:00:00Z,2019-07-21,19,1266
Melbourne Central,2019-07-21T10:00:00Z,2019-07-21,20,1741
Flinders Street Station Underpass,2019-07-21T10:00:00Z,2019-07-21,20,998
Melbourne Central,2019-07-21T11:00:00Z,2019-07-21,21,1303
Flinders Street Station Underpass,2019-07-21T11:00:00Z,2019-07-21,21,842
Melbourne Central,2019-07-21T12:00:00Z,2019-07-21,22,828
Flinders Street Station Underpass,2019-07-21T12:00:00Z,2019-07-21,22,612
Melbourne Central,2019-07-21T13:00:00Z,2019-07-21,23,375
Flinders Street Station Underpass,2019-07-21T13:00:00Z,2019-07-21,23,382
Melbourne Central,2019-07-21T14:00:00Z,2019-07-22,0,207
Flinders Street Station Underpass,2019-07-21T14:00:00Z,2019-07-22,0,165
Melbourne Central,2019-07-21T15:00:00Z,2019-07-22,1,116
Flinders Street Station Underpass,2019-07-21T15:00:00Z,2019-07-22,1,71
Melbourne Central,2019-07-21T16:00:00Z,2019-07-22,2,51
Flinders Street Station Underpass,2019-07-21T16:00:00Z,2019-07-22,2,32
Melbourne Central,2019-07-21T17:00:00Z,2019-07-22,3,55
Flinders Street Station Underpass,2019-07-21T17:00:00Z,2019-07-22,3,58
Melbourne Central,2019-07-21T18:00:00Z,2019-07-22,4,47
Flinders Street Station Underpass,2019-07-21T18:00:00Z,2019-07-22,4,70
Melbourne Central,2019-07-21T19:00:00Z,2019-07-22,5,95
Flinders Street Station Underpass,2019-07-21T19:00:00Z,2019-07-22,5,185
Melbourne Central,2019-07-21T20:00:00Z,2019-07-22,6,162
Flinders Street Station Underpass,2019-07-21T20:00:00Z,2019-07-22,6,646
Melbourne Central,2019-07-21T21:00:00Z,2019-07-22,7,370
Flinders Street Station Underpass,2019-07-21T21:00:00Z,2019-07-22,7,1823
Melbourne Central,2019-07-21T22:00:00Z,2019-07-22,8,711
Flinders Street Station Underpass,2019-07-21T22:00:00Z,2019-07-22,8,4193
Melbourne Central,2019-07-21T23:00:00Z,2019-07-22,9,797
Flinders Street Station Underpass,2019-07-21T23:00:00Z,2019-07-22,9,2160
Melbourne Central,2019-07-22T00:00:00Z,2019-07-22,10,1036
Flinders Street Station Underpass,2019-07-22T00:00:00Z,2019-07-22,10,1179
Melbourne Central,2019-07-22T01:00:00Z,2019-07-22,11,1416
Flinders Street Station Underpass,2019-07-22T01:00:00Z,2019-07-22,11,1361
Melbourne Central,2019-07-22T02:00:00Z,2019-07-22,12,2343
Flinders Street Station Underpass,2019-07-22T02:00:00Z,2019-07-22,12,2295
Melbourne Central,2019-07-22T03:00:00Z,2019-07-22,13,2293
Flinders Street Station Underpass,2019-07-22T03:00:00Z,2019-07-22,13,2251
Melbourne Central,2019-07-22T04:00:00Z,2019-07-22,14,2051
Flinders Street Station Underpass,2019-07-22T04:00:00Z,2019-07-22,14,1699
Melbourne Central,2019-07-22T05:00:00Z,2019-07-22,15,2111
Flinders Street Station Underpass,2019-07-22T05:00:00Z,2019-07-22,15,1899
Melbourne Central,2019-07-22T06:00:00Z,2019-07-22,16,2390
Flinders Street Station Underpass,2019-07-22T06:00:00Z,2019-07-22,16,3046
Melbourne Central,2019-07-22T07:00:00Z,2019-07-22,17,2579
Flinders Street Station Underpass,2019-07-22T07:00:00Z,2019-07-22,17,5079
Melbourne Central,2019-07-22T08:00:00Z,2019-07-22,18,2382
Flinders Street Station Underpass,2019-07-22T08:00:00Z,2019-07-22,18,2723
Melbourne Central,2019-07-22T09:00:00Z,2019-07-22,19,2119
Flinders Street Station Underpass,2019-07-22T09:00:00Z,2019-07-22,19,1429
Melbourne Central,2019-07-22T10:00:00Z,2019-07-22,20,1746
Flinders Street Station Underpass,2019-07-22T10:00:00Z,2019-07-22,20,980
Melbourne Central,2019-07-22T11:00:00Z,2019-07-22,21,1200
Flinders Street Station Underpass,2019-07-22T11:00:00Z,2019-07-22,21,718
Melbourne Central,2019-07-22T12:00:00Z,2019-07-22,22,675
Flinders Street Station Underpass,2019-07-22T12:00:00Z,2019-07-22,22,521
Melbourne Central,2019-07-22T13:00:00Z,2019-07-22,23,371
Flinders Street Station Underpass,2019-07-22T13:00:00Z,2019-07-22,23,304
Melbourne Central,2019-07-22T14:00:00Z,2019-07-23,0,180
Flinders Street Station Underpass,2019-07-22T14:00:00Z,2019-07-23,0,105
Melbourne Central,2019-07-22T15:00:00Z,2019-07-23,1,121
Flinders Street Station Underpass,2019-07-22T15:00:00Z,2019-07-23,1,34
Melbourne Central,2019-07-22T16:00:00Z,2019-07-23,2,53
Flinders Street Station Underpass,2019-07-22T16:00:00Z,2019-07-23,2,41
Melbourne Central,2019-07-22T17:00:00Z,2019-07-23,3,32
Flinders Street Station Underpass,2019-07-22T17:00:00Z,2019-07-23,3,63
Melbourne Central,2019-07-22T18:00:00Z,2019-07-23,4,30
Flinders Street Station Underpass,2019-07-22T18:00:00Z,2019-07-23,4,61
Melbourne Central,2019-07-22T19:00:00Z,2019-07-23,5,93
Flinders Street Station Underpass,2019-07-22T19:00:00Z,2019-07-23,5,248
Melbourne Central,2019-07-22T20:00:00Z,2019-07-23,6,153
Flinders Street Station Underpass,2019-07-22T20:00:00Z,2019-07-23,6,987
Melbourne Central,2019-07-22T21:00:00Z,2019-07-23,7,354
Flinders Street Station Underpass,2019-07-22T21:00:00Z,2019-07-23,7,1922
Melbourne Central,2019-07-22T22:00:00Z,2019-07-23,8,640
Flinders Street Station Underpass,2019-07-22T22:00:00Z,2019-07-23,8,3905
Melbourne Central,2019-07-22T23:00:00Z,2019-07-23,9,716
Flinders Street Station Underpass,2019-07-22T23:00:00Z,2019-07-23,9,2282
Melbourne Central,2019-07-23T00:00:00Z,2019-07-23,10,1047
Flinders Street Station Underpass,2019-07-23T00:00:00Z,2019-07-23,10,1088
Melbourne Central,2019-07-23T01:00:00Z,2019-07-23,11,1439
Flinders Street Station Underpass,2019-07-23T01:00:00Z,2019-07-23,11,1090
Melbourne Central,2019-07-23T02:00:00Z,2019-07-23,12,2325
Flinders Street Station Underpass,2019-07-23T02:00:00Z,2019-07-23,12,1977
Melbourne Central,2019-07-23T03:00:00Z,2019-07-23,13,2361
Flinders Street Station Underpass,2019-07-23T03:00:00Z,2019-07-23,13,2103
Melbourne Central,2019-07-23T04:00:00Z,2019-07-23,14,2204
Flinders Street Station Underpass,2019-07-23T04:00:00Z,2019-07-23,14,1762
Melbourne Central,2019-07-23T05:00:00Z,2019-07-23,15,2161
Flinders Street Station Underpass,2019-07-23T05:00:00Z,2019-07-23,15,2095
Melbourne Central,2019-07-23T06:00:00Z,2019-07-23,16,2470
Flinders Street Station Underpass,2019-07-23T06:00:00Z,2019-07-23,16,3136
Melbourne Central,2019-07-23T07:00:00Z,2019-07-23,17,2473
Flinders Street Station Underpass,2019-07-23T07:00:00Z,2019-07-23,17,5052
Melbourne Central,2019-07-23T08:00:00Z,2019-07-23,18,1559
Flinders Street Station Underpass,2019-07-23T08:00:00Z,2019-07-23,18,2395
Melbourne Central,2019-07-23T09:00:00Z,2019-07-23,19,1377
Flinders Street Station Underpass,2019-07-23T09:00:00Z,2019-07-23,19,1089
Melbourne Central,2019-07-23T10:00:00Z,2019-07-23,20,1510
Flinders Street Station Underpass,2019-07-23T10:00:00Z,2019-07-23,20,771
Melbourne Central,2019-07-23T11:00:00Z,2019-07-23,21,1068
Flinders Street Station Underpass,2019-07-23T11:00:00Z,2019-07-23,21,645
Melbourne Central,2019-07-23T12:00:00Z,2019-07-23,22,770
Flinders Street Station Underpass,2019-07-23T12:00:00Z,2019-07-23,22,621
Melbourne Central,2019-07-23T13:00:00Z,2019-07-23,23,367
Flinders Street Station Underpass,2019-07-23T13:00:00Z,2019-07-23,23,366
Melbourne Central,2019-07-23T14:00:00Z,2019-07-24,0,174
Flinders Street Station Underpass,2019-07-23T14:00:00Z,2019-07-24,0,141
Melbourne Central,2019-07-23T15:00:00Z,2019-07-24,1,99
Flinders Street Station Underpass,2019-07-23T15:00:00Z,2019-07-24,1,42
Melbourne Central,2019-07-23T16:00:00Z,2019-07-24,2,48
Flinders Street Station Underpass,2019-07-23T16:00:00Z,2019-07-24,2,18
Melbourne Central,2019-07-23T17:00:00Z,2019-07-24,3,25
Flinders Street Station Underpass,2019-07-23T17:00:00Z,2019-07-24,3,39
Melbourne Central,2019-07-23T18:00:00Z,2019-07-24,4,30
Flinders Street Station Underpass,2019-07-23T18:00:00Z,2019-07-24,4,45
Melbourne Central,2019-07-23T19:00:00Z,2019-07-24,5,90
Flinders Street Station Underpass,2019-07-23T19:00:00Z,2019-07-24,5,233
Melbourne Central,2019-07-23T20:00:00Z,2019-07-24,6,171
Flinders Street Station Underpass,2019-07-23T20:00:00Z,2019-07-24,6,1055
Melbourne Central,2019-07-23T21:00:00Z,2019-07-24,7,369
Flinders Street Station Underpass,2019-07-23T21:00:00Z,2019-07-24,7,1922
Melbourne Central,2019-07-23T22:00:00Z,2019-07-24,8,650
Flinders Street Station Underpass,2019-07-23T22:00:00Z,2019-07-24,8,4042
Melbourne Central,2019-07-23T23:00:00Z,2019-07-24,9,732
Flinders Street Station Underpass,2019-07-23T23:00:00Z,2019-07-24,9,2175
Melbourne Central,2019-07-24T00:00:00Z,2019-07-24,10,1027
Flinders Street Station Underpass,2019-07-24T00:00:00Z,2019-07-24,10,1112
Melbourne Central,2019-07-24T01:00:00Z,2019-07-24,11,1447
Flinders Street Station Underpass,2019-07-24T01:00:00Z,2019-07-24,11,1247
Melbourne Central,2019-07-24T02:00:00Z,2019-07-24,12,2331
