Sensor,Date_Time,Date,Time,Count
Collins Place (North),2019-07-11T22:00:00Z,2019-07-12,8,1307
Chinatown-Swanston St (North),2019-07-11T22:00:00Z,2019-07-12,8,179
Chinatown-Lt Bourke St (South),2019-07-11T22:00:00Z,2019-07-12,8,149
Bourke St-Russell St (West),2019-07-11T22:00:00Z,2019-07-12,8,313
Flinders St-Elizabeth St (East),2019-07-11T22:00:00Z,2019-07-12,8,2469
Spencer St-Collins St (South),2019-07-11T22:00:00Z,2019-07-12,8,1272
Spencer St-Collins St (North),2019-07-11T22:00:00Z,2019-07-12,8,4096
Melbourne Convention Exhibition Centre,2019-07-11T22:00:00Z,2019-07-12,8,NA
QV Market-Elizabeth St (West),2019-07-11T22:00:00Z,2019-07-12,8,555
QV Market-Peel St,2019-07-11T22:00:00Z,2019-07-12,8,165
The Arts Centre,2019-07-11T22:00:00Z,2019-07-12,8,2698
St Kilda Rd-Alexandra Gardens,2019-07-11T22:00:00Z,2019-07-12,8,268
Lonsdale St (South),2019-07-11T22:00:00Z,2019-07-12,8,351
Lygon St (West),2019-07-11T22:00:00Z,2019-07-12,8,136
City Square,2019-07-11T22:00:00Z,2019-07-12,8,NA
Flinders St-Spring St (West),2019-07-11T22:00:00Z,2019-07-12,8,469
Flinders St-Spark La,2019-07-11T22:00:00Z,2019-07-12,8,212
Southbank,2019-07-11T22:00:00Z,2019-07-12,8,1575
Queen St (West),2019-07-11T22:00:00Z,2019-07-12,8,574
Lygon St (East),2019-07-11T22:00:00Z,2019-07-12,8,104
Flinders St-Swanston St (West),2019-07-11T22:00:00Z,2019-07-12,8,2096
Alfred Place,2019-07-11T22:00:00Z,2019-07-12,8,735
Lonsdale St-Spring St (West),2019-07-11T22:00:00Z,2019-07-12,8,712
Grattan St-Swanston St (West),2019-07-11T22:00:00Z,2019-07-12,8,275
Monash Rd-Swanston St (West),2019-07-11T22:00:00Z,2019-07-12,8,230
Tin Alley-Swanston St (West),2019-07-11T22:00:00Z,2019-07-12,8,96
Bourke Street Mall (North),2019-07-11T23:00:00Z,2019-07-12,9,891
Bourke Street Mall (South),2019-07-11T23:00:00Z,2019-07-12,9,777
Melbourne Central,2019-07-11T23:00:00Z,2019-07-12,9,570
Town Hall (West),2019-07-11T23:00:00Z,2019-07-12,9,1174
Princes Bridge,2019-07-11T23:00:00Z,2019-07-12,9,1976
Flinders Street Station Underpass,2019-07-11T23:00:00Z,2019-07-12,9,1874
Birrarung Marr,2019-07-11T23:00:00Z,2019-07-12,9,132
Webb Bridge,2019-07-11T23:00:00Z,2019-07-12,9,272
Southern Cross Station,2019-07-11T23:00:00Z,2019-07-12,9,2338
Victoria Point,2019-07-11T23:00:00Z,2019-07-12,9,399
Waterfront City,2019-07-11T23:00:00Z,2019-07-12,9,15
New Quay,2019-07-11T23:00:00Z,2019-07-12,9,114
Flagstaff Station,2019-07-11T23:00:00Z,2019-07-12,9,NA
Sandridge Bridge,2019-07-11T23:00:00Z,2019-07-12,9,555
State Library,2019-07-11T23:00:00Z,2019-07-12,9,520
Collins St (North),2019-07-11T23:00:00Z,2019-07-12,9,892
Collins Place (South),2019-07-11T23:00:00Z,2019-07-12,9,1387
Collins Place (North),2019-07-11T23:00:00Z,2019-07-12,9,880
Chinatown-Swanston St (North),2019-07-11T23:00:00Z,2019-07-12,9,196
Chinatown-Lt Bourke St (South),2019-07-11T23:00:00Z,2019-07-12,9,158
Bourke St-Russell St (West),2019-07-11T23:00:00Z,2019-07-12,9,246
Flinders St-Elizabeth St (East),2019-07-11T23:00:00Z,2019-07-12,9,1904
Spencer St-Collins St (South),2019-07-11T23:00:00Z,2019-07-12,9,835
Spencer St-Collins St (North),2019-07-11T23:00:00Z,2019-07-12,9,2769
Melbourne Convention Exhibition Centre,2019-07-11T23:00:00Z,2019-07-12,9,NA
QV Market-Elizabeth St (West),2019-07-11T23:00:00Z,2019-07-12,9,571
QV Market-Peel St,2019-07-11T23:00:00Z,2019-07-12,9,175
The Arts Centre,2019-07-11T23:00:00Z,2019-07-12,9,2011
St Kilda Rd-Alexandra Gardens,2019-07-11T23:00:00Z,2019-07-12,9,154
Lonsdale St (South),2019-07-11T23:00:00Z,2019-07-12,9,293
Lygon St (West),2019-07-11T23:00:00Z,2019-07-12,9,152
City Square,2019-07-11T23:00:00Z,2019-07-12,9,NA
Flinders St-Spring St (West),2019-07-11T23:00:00Z,2019-07-12,9,351
Flinders St-Spark La,2019-07-11T23:00:00Z,2019-07-12,9,125
Southbank,2019-07-11T23:00:00Z,2019-07-12,9,901
Queen St (West),2019-07-11T23:00:00Z,2019-07-12,9,496
Lygon St (East),2019-07-11T23:00:00Z,2019-07-12,9,116
Flinders St-Swanston St (West),2019-07-11T23:00:00Z,2019-07-12,9,1359
Alfred Place,2019-07-11T23:00:00Z,2019-07-12,9,783
Lonsdale St-Spring St (West),2019-07-11T23:00:00Z,2019-07-12,9,520
Grattan St-Swanston St (West),2019-07-11T23:00:00Z,2019-07-12,9,322
Monash Rd-Swanston St (West),2019-07-11T23:00:00Z,2019-07-12,9,230
Tin Alley-Swanston St (West),2019-07-11T23:00:00Z,2019-07-12,9,137
Bourke Street Mall (North),2019-07-12T00:00:00Z,2019-07-12,10,1271
Bourke Street Mall (South),2019-07-12T00:00:00Z,2019-07-12,10,1160
Melbourne Central,2019-07-12T00:00:00Z,2019-07-12,10,785
Town Hall (West),2019-07-12T00:00:00Z,2019-07-12,10,1449
Princes Bridge,2019-07-12T00:00:00Z,2019-07-12,10,1831
Flinders Street Station Underpass,2019-07-12T00:00:00Z,2019-07-12,10,1188
Birrarung Marr,2019-07-12T00:00:00Z,2019-07-12,10,106
Webb Bridge,2019-07-12T00:00:00Z,2019-07-12,10,182
Southern Cross Station,2019-07-12T00:00:00Z,2019-07-12,10,879
Victoria Point,2019-07-12T00:00:00Z,2019-07-12,10,263
Waterfront City,2019-07-12T00:00:00Z,2019-07-12,10,19
New Quay,2019-07-12T00:00:00Z,2019-07-12,10,173
Flagstaff Station,2019-07-12T00:00:00Z,2019-07-12,10,NA
Sandridge Bridge,2019-07-12T00:00:00Z,2019-07-12,10,427
State Library,2019-07-12T00:00:00Z,2019-07-12,10,568
Collins St (North),2019-07-12T00:00:00Z,2019-07-12,10,1172
Collins Place (South),2019-07-12T00:00:00Z,2019-07-12,10,816
Collins Place (North),2019-07-12T00:00:00Z,2019-07-12,10,580
Chinatown-Swanston St (North),2019-07-12T00:00:00Z,2019-07-12,10,320
Chinatown-Lt Bourke St (South),2019-07-12T00:00:00Z,2019-07-12,10,273
Bourke St-Russell St (West),2019-07-12T00:00:00Z,2019-07-12,10,547
Flinders St-Elizabeth St (East),2019-07-12T00:00:00Z,2019-07-12,10,1829
Spencer St-Collins St (South),2019-07-12T00:00:00Z,2019-07-12,10,589
Spencer St-Collins St (North),2019-07-12T00:00:00Z,2019-07-12,10,1635
Melbourne Convention Exhibition Centre,2019-07-12T00:00:00Z,2019-07-12,10,NA
QV Market-Elizabeth St (West),2019-07-12T00:00:00Z,2019-07-12,10,835
QV Market-Peel St,2019-07-12T00:00:00Z,2019-07-12,10,233
The Arts Centre,2019-07-12T00:00:00Z,2019-07-12,10,1809
St Kilda Rd-Alexandra Gardens,2019-07-12T00:00:00Z,2019-07-12,10,258
Lonsdale St (South),2019-07-12T00:00:00Z,2019-07-12,10,395
Lygon St (West),2019-07-12T00:00:00Z,2019-07-12,10,138
City Square,2019-07-12T00:00:00Z,2019-07-12,10,NA
Flinders St-Spring St (West),2019-07-12T00:00:00Z,2019-07-12,10,202
Flinders St-Spark La,2019-07-12T00:00:00Z,2019-07-12,10,195
Southbank,2019-07-12T00:00:00Z,2019-07-12,10,892
Queen St (West),2019-07-12T00:00:00Z,2019-07-12,10,416
Lygon St (East),2019-07-12T00:00:00Z,2019-07-12,10,163
Flinders St-Swanston St (West),2019-07-12T00:00:00Z,2019-07-12,10,1080
Alfred Place,2019-07-12T00:00:00Z,2019-07-12,10,587
Lonsdale St-Spring St (West),2019-07-12T00:00:00Z,2019-07-12,10,447
Grattan St-Swanston St (West),2019-07-12T00:00:00Z,2019-07-12,10,288
Monash Rd-Swanston St (West),2019-07-12T00:00:00Z,2019-07-12,10,313
Tin Alley-Swanston St (West),2019-07-12T00:00:00Z,2019-07-12,10,139
Bourke Street Mall (North),2019-07-12T01:00:00Z,2019-07-12,11,1774
Bourke Street Mall (South),2019-07-12T01:00:00Z,2019-07-12,11,1689
Melbourne Central,2019-07-12T01:00:00Z,2019-07-12,11,1132
Town Hall (West),2019-07-12T01:00:00Z,2019-07-12,11,2418
Princes Bridge,2019-07-12T01:00:00Z,2019-07-12,11,2350
Flinders Street Station Underpass,2019-07-12T01:00:00Z,2019-07-12,11,1475
Birrarung Marr,2019-07-12T01:00:00Z,2019-07-12,11,86
Webb Bridge,2019-07-12T01:00:00Z,2019-07-12,11,210
Southern Cross Station,2019-07-12T01:00:00Z,2019-07-12,11,748
Victoria Point,2019-07-12T01:00:00Z,2019-07-12,11,232
Waterfront City,2019-07-12T01:00:00Z,2019-07-12,11,12
New Quay,2019-07-12T01:00:00Z,2019-07-12,11,129
Flagstaff Station,2019-07-12T01:00:00Z,2019-07-12,11,NA
Sandridge Bridge,2019-07-12T01:00:00Z,2019-07-12,11,460
State Library,2019-07-12T01:00:00Z,2019-07-12,11,717
Collins St (North),2019-07-12T01:00:00Z,2019-07-12,11,1429
Collins Place (South),2019-07-12T01:00:00Z,2019-07-12,11,781
Collins Place (North),2019-07-12T01:00:00Z,2019-07-12,11,432
Chinatown-Swanston St (North),2019-07-12T01:00:00Z,2019-07-12,11,450
Chinatown-Lt Bourke St (South),2019-07-12T01:00:00Z,2019-07-12,11,379
Bourke St-Russell St (West),2019-07-12T01:00:00Z,2019-07-12,11,659
Flinders St-Elizabeth St (East),2019-07-12T01:00:00Z,2019-07-12,11,2165
Spencer St-Collins St (South),2019-07-12T01:00:00Z,2019-07-12,11,535
Spencer St-Collins St (North),2019-07-12T01:00:00Z,2019-07-12,11,1824
Melbourne Convention Exhibition Centre,2019-07-12T01:00:00Z,2019-07-12,11,NA
QV Market-Elizabeth St (West),2019-07-12T01:00:00Z,2019-07-12,11,969
QV Market-Peel St,2019-07-12T01:00:00Z,2019-07-12,11,206
The Arts Centre,2019-07-12T01:00:00Z,2019-07-12,11,2506
St Kilda Rd-Alexandra Gardens,2019-07-12T01:00:00Z,2019-07-12,11,333
Lonsdale St (South),2019-07-12T01:00:00Z,2019-07-12,11,525
Lygon St (West),2019-07-12T01:00:00Z,2019-07-12,11,196
City Square,2019-07-12T01:00:00Z,2019-07-12,11,NA
Flinders St-Spring St (West),2019-07-12T01:00:00Z,2019-07-12,11,209
Flinders St-Spark La,2019-07-12T01:00:00Z,2019-07-12,11,148
Southbank,2019-07-12T01:00:00Z,2019-07-12,11,1009
Queen St (West),2019-07-12T01:00:00Z,2019-07-12,11,466
Lygon St (East),2019-07-12T01:00:00Z,2019-07-12,11,155
Flinders St-Swanston St (West),2019-07-12T01:00:00Z,2019-07-12,11,1224
Alfred Place,2019-07-12T01:00:00Z,2019-07-12,11,550
Lonsdale St-Spring St (West),2019-07-12T01:00:00Z,2019-07-12,11,477
Grattan St-Swanston St (West),2019-07-12T01:00:00Z,2019-07-12,11,387
Monash Rd-Swanston St (West),2019-07-12T01:00:00Z,2019-07-12,11,297
Tin Alley-Swanston St (West),2019-07-12T01:00:00Z,2019-07-12,11,130
Bourke Street Mall (North),2019-07-12T02:00:00Z,2019-07-12,12,2966
Bourke Street Mall (South),2019-07-12T02:00:00Z,2019-07-12,12,2771
Melbourne Central,2019-07-12T02:00:00Z,2019-07-12,12,1974
Town Hall (West),2019-07-12T02:00:00Z,2019-07-12,12,3229
Princes Bridge,2019-07-12T02:00:00Z,2019-07-12,12,2882
Flinders Street Station Underpass,2019-07-12T02:00:00Z,2019-07-12,12,1979
Birrarung Marr,2019-07-12T02:00:00Z,2019-07-12,12,235
Webb Bridge,2019-07-12T02:00:00Z,2019-07-12,12,593
Southern Cross Station,2019-07-12T02:00:00Z,2019-07-12,12,1566
Victoria Point,2019-07-12T02:00:00Z,2019-07-12,12,471
Waterfront City,2019-07-12T02:00:00Z,2019-07-12,12,59
New Quay,2019-07-12T02:00:00Z,2019-07-12,12,400
Flagstaff Station,2019-07-12T02:00:00Z,2019-07-12,12,NA
Sandridge Bridge,2019-07-12T02:00:00Z,2019-07-12,12,542
State Library,2019-07-12T02:00:00Z,2019-07-12,12,1329
Collins St (North),2019-07-12T02:00:00Z,2019-07-12,12,2183
Collins Place (South),2019-07-12T02:00:00Z,2019-07-12,12,1577
Collins Place (North),2019-07-12T02:00:00Z,2019-07-12,12,557
Chinatown-Swanston St (North),2019-07-12T02:00:00Z,2019-07-12,12,1192
Chinatown-Lt Bourke St (South),2019-07-12T02:00:00Z,2019-07-12,12,867
Bourke St-Russell St (West),2019-07-12T02:00:00Z,2019-07-12,12,1647
Flinders St-Elizabeth St (East),2019-07-12T02:00:00Z,2019-07-12,12,3104
Spencer St-Collins St (South),2019-07-12T02:00:00Z,2019-07-12,12,1015
Spencer St-Collins St (North),2019-07-12T02:00:00Z,2019-07-12,12,2644
Melbourne Convention Exhibition Centre,2019-07-12T02:00:00Z,2019-07-12,12,NA
QV Market-Elizabeth St (West),2019-07-12T02:00:00Z,2019-07-12,12,1566
QV Market-Peel St,2019-07-12T02:00:00Z,2019-07-12,12,330
The Arts Centre,2019-07-12T02:00:00Z,2019-07-12,12,2939
St Kilda Rd-Alexandra Gardens,2019-07-12T02:00:00Z,2019-07-12,12,476
Lonsdale St (South),2019-07-12T02:00:00Z,2019-07-12,12,1028
Lygon St (West),2019-07-12T02:00:00Z,2019-07-12,12,301
City Square,2019-07-12T02:00:00Z,2019-07-12,12,NA
Flinders St-Spring St (West),2019-07-12T02:00:00Z,2019-07-12,12,293
Flinders St-Spark La,2019-07-12T02:00:00Z,2019-07-12,12,327
Southbank,2019-07-12T02:00:00Z,2019-07-12,12,2082
Queen St (West),2019-07-12T02:00:00Z,2019-07-12,12,1036
Lygon St (East),2019-07-12T02:00:00Z,2019-07-12,12,304
Flinders St-Swanston St (West),2019-07-12T02:00:00Z,2019-07-12,12,1854
Alfred Place,2019-07-12T02:00:00Z,2019-07-12,12,1383
Lonsdale St-Spring St (West),2019-07-12T02:00:00Z,2019-07-12,12,947
Grattan St-Swanston St (West),2019-07-12T02:00:00Z,2019-07-12,12,438
Monash Rd-Swanston St (West),2019-07-12T02:00:00Z,2019-07-12,12,293
Tin Alley-Swanston St (West),2019-07-12T02:00:00Z,2019-07-12,12,131
Bourke Street Mall (North),2019-07-12T03:00:00Z,2019-07-12,13,3447
Bourke Street Mall (South),2019-07-12T03:00:00Z,2019-07-12,13,3289
Melbourne Central,2019-07-12T03:00:00Z,2019-07-12,13,2293
Town Hall (West),2019-07-12T03:00:00Z,2019-07-12,13,3629
Princes Bridge,2019-07-12T03:00:00Z,2019-07-12,13,3039
Flinders Street Station Underpass,2019-07-12T03:00:00Z,2019-07-12,13,2124
Birrarung Marr,2019-07-12T03:00:00Z,2019-07-12,13,321
Webb Bridge,2019-07-12T03:00:00Z,2019-07-12,13,522
Southern Cross Station,2019-07-12T03:00:00Z,2019-07-12,13,1422
Victoria Point,2019-07-12T03:00:00Z,2019-07-12,13,450
Waterfront City,2019-07-12T03:00:00Z,2019-07-12,13,74
New Quay,2019-07-12T03:00:00Z,2019-07-12,13,378
Flagstaff Station,2019-07-12T03:00:00Z,2019-07-12,13,NA
Sandridge Bridge,2019-07-12T03:00:00Z,2019-07-12,13,578
State Library,2019-07-12T03:00:00Z,2019-07-12,13,1532
Collins St (North),2019-07-12T03:00:00Z,2019-07-12,13,2462
Collins Place (South),2019-07-12T03:00:00Z,2019-07-12,13,1493
Collins Place (North),2019-07-12T03:00:00Z,2019-07-12,13,519
Chinatown-Swanston St (North),2019-07-12T03:00:00Z,2019-07-12,13,1244
Chinatown-Lt Bourke St (South),2019-07-12T03:00:00Z,2019-07-12,13,919
Bourke St-Russell St (West),2019-07-12T03:00:00Z,2019-07-12,13,1735
Flinders St-Elizabeth St (East),2019-07-12T03:00:00Z,2019-07-12,13,3426
Spencer St-Collins St (South),2019-07-12T03:00:00Z,2019-07-12,13,992
Spencer St-Collins St (North),2019-07-12T03:00:00Z,2019-07-12,13,2532
Melbourne Convention Exhibition Centre,2019-07-12T03:00:00Z,2019-07-12,13,NA
QV Market-Elizabeth St (West),2019-07-12T03:00:00Z,2019-07-12,13,1555
QV Market-Peel St,2019-07-12T03:00:00Z,2019-07-12,13,301
The Arts Centre,2019-07-12T03:00:00Z,2019-07-12,13,2976
St Kilda Rd-Alexandra Gardens,2019-07-12T03:00:00Z,2019-07-12,13,579
Lonsdale St (South),2019-07-12T03:00:00Z,2019-07-12,13,1100
Lygon St (West),2019-07-12T03:00:00Z,2019-07-12,13,376
City Square,2019-07-12T03:00:00Z,2019-07-12,13,NA
Flinders St-Spring St (West),2019-07-12T03:00:00Z,2019-07-12,13,316
Flinders St-Spark La,2019-07-12T03:00:00Z,2019-07-12,13,347
Southbank,2019-07-12T03:00:00Z,2019-07-12,13,1976
Queen St (West),2019-07-12T03:00:00Z,2019-07-12,13,1093
Lygon St (East),2019-07-12T03:00:00Z,2019-07-12,13,328
Flinders St-Swanston St (West),2019-07-12T03:00:00Z,2019-07-12,13,1702
Alfred Place,2019-07-12T03:00:00Z,2019-07-12,13,1282
Lonsdale St-Spring St (West),2019-07-12T03:00:00Z,2019-07-12,13,873
Grattan St-Swanston St (West),2019-07-12T03:00:00Z,2019-07-12,13,624
Monash Rd-Swanston St (West),2019-07-12T03:00:00Z,2019-07-12,13,403
Tin Alley-Swanston St (West),2019-07-12T03:00:00Z,2019-07-12,13,161
Bourke Street Mall (North),2019-07-12T04:00:00Z,2019-07-12,14,2922
Bourke Street Mall (South),2019-07-12T04:00:00Z,2019-07-12,14,2571
Melbourne Central,2019-07-12T04:00:00Z,2019-07-12,14,2262
Town Hall (West),2019-07-12T04:00:00Z,2019-07-12,14,3310
Princes Bridge,2019-07-12T04:00:00Z,2019-07-12,14,2922
Flinders Street Station Underpass,2019-07-12T04:00:00Z,2019-07-12,14,2063
Birrarung Marr,2019-07-12T04:00:00Z,2019-07-12,14,155
Webb Bridge,2019-07-12T04:00:00Z,2019-07-12,14,365
Southern Cross Station,2019-07-12T04:00:00Z,2019-07-12,14,888
Victoria Point,2019-07-12T04:00:00Z,2019-07-12,14,259
Waterfront City,2019-07-12T04:00:00Z,2019-07-12,14,38
New Quay,2019-07-12T04:00:00Z,2019-07-12,14,320
Flagstaff Station,2019-07-12T04:00:00Z,2019-07-12,14,NA
Sandridge Bridge,2019-07-12T04:00:00Z,2019-07-12,14,676
State Library,2019-07-12T04:00:00Z,2019-07-12,14,1535
Collins St (North),2019-07-12T04:00:00Z,2019-07-12,14,1996
Collins Place (South),2019-07-12T04:00:00Z,2019-07-12,14,901
Collins Place (North),2019-07-12T04:00:00Z,2019-07-12,14,482
Chinatown-Swanston St (North),2019-07-12T04:00:00Z,2019-07-12,14,1024
Chinatown-Lt Bourke St (South),2019-07-12T04:00:00Z,2019-07-12,14,594
Bourke St-Russell St (West),2019-07-12T04:00:00Z,2019-07-12,14,1187
Flinders St-Elizabeth St (East),2019-07-12T04:00:00Z,2019-07-12,14,3060
Spencer St-Collins St (South),2019-07-12T04:00:00Z,2019-07-12,14,725
Spencer St-Collins St (North),2019-07-12T04:00:00Z,2019-07-12,14,2204
Melbourne Convention Exhibition Centre,2019-07-12T04:00:00Z,2019-07-12,14,NA
QV Market-Elizabeth St (West),2019-07-12T04:00:00Z,2019-07-12,14,1402
QV Market-Peel St,2019-07-12T04:00:00Z,2019-07-12,14,295
The Arts Centre,2019-07-12T04:00:00Z,2019-07-12,14,2759
St Kilda Rd-Alexandra Gardens,2019-07-12T04:00:00Z,2019-07-12,14,516
Lonsdale St (South),2019-07-12T04:00:00Z,2019-07-12,14,915
Lygon St (West),2019-07-12T04:00:00Z,2019-07-12,14,377
City Square,2019-07-12T04:00:00Z,2019-07-12,14,NA
Flinders St-Spring St (West),2019-07-12T04:00:00Z,2019-07-12,14,296
Flinders St-Spark La,2019-07-12T04:00:00Z,2019-07-12,14,286
Southbank,2019-07-12T04:00:00Z,2019-07-12,14,1584
Queen St (West),2019-07-12T04:00:00Z,2019-07-12,14,603
Lygon St (East),2019-07-12T04:00:00Z,2019-07-12,14,312
Flinders St-Swanston St (West),2019-07-12T04:00:00Z,2019-07-12,14,1340
Alfred Place,2019-07-12T04:00:00Z,2019-07-12,14,642
Lonsdale St-Spring St (West),2019-07-12T04:00:00Z,2019-07-12,14,650
Grattan St-Swanston St (West),2019-07-12T04:00:00Z,2019-07-12,14,325
Monash Rd-Swanston St (West),2019-07-12T04:00:00Z,2019-07-12,14,234
Tin Alley-Swanston St (West),2019-07-12T04:00:00Z,2019-07-12,14,104
Bourke Street Mall (North),2019-07-12T05:00:00Z,2019-07-12,15,3127
Bourke Street Mall (South),2019-07-12T05:00:00Z,2019-07-12,15,2561
Melbourne Central,2019-07-12T05:00:00Z,2019-07-12,15,2269
Town Hall (West),2019-07-12T05:00:00Z,2019-07-12,15,3342
Princes Bridge,2019-07-12T05:00:00Z,2019-07-12,15,3112
Flinders Street Station Underpass,2019-07-12T05:00:00Z,2019-07-12,15,2479
Birrarung Marr,2019-07-12T05:00:00Z,2019-07-12,15,219
Webb Bridge,2019-07-12T05:00:00Z,2019-07-12,15,293
Southern Cross Station,2019-07-12T05:00:00Z,2019-07-12,15,1298
Victoria Point,2019-07-12T05:00:00Z,2019-07-12,15,354
Waterfront City,2019-07-12T05:00:00Z,2019-07-12,15,69
New Quay,2019-07-12T05:00:00Z,2019-07-12,15,299
Flagstaff Station,2019-07-12T05:00:00Z,2019-07-12,15,NA
Sandridge Bridge,2019-07-12T05:00:00Z,2019-07-12,15,887
State Library,2019-07-12T05:00:00Z,2019-07-12,15,1699
Collins St (North),2019-07-12T05:00:00Z,2019-07-12,15,1858
Collins Place (South),2019-07-12T05:00:00Z,2019-07-12,15,739
Collins Place (North),2019-07-12T05:00:00Z,2019-07-12,15,518
Chinatown-Swanston St (North),2019-07-12T05:00:00Z,2019-07-12,15,947
Chinatown-Lt Bourke St (South),2019-07-12T05:00:00Z,2019-07-12,15,633
Bourke St-Russell St (West),2019-07-12T05:00:00Z,2019-07-12,15,1223
Flinders St-Elizabeth St (East),2019-07-12T05:00:00Z,2019-07-12,15,3499
Spencer St-Collins St (South),2019-07-12T05:00:00Z,2019-07-12,15,764
Spencer St-Collins St (North),2019-07-12T05:00:00Z,2019-07-12,15,2763
Melbourne Convention Exhibition Centre,2019-07-12T05:00:00Z,2019-07-12,15,NA
QV Market-Elizabeth St (West),2019-07-12T05:00:00Z,2019-07-12,15,1101
QV Market-Peel St,2019-07-12T05:00:00Z,2019-07-12,15,243
The Arts Centre,2019-07-12T05:00:00Z,2019-07-12,15,2898
St Kilda Rd-Alexandra Gardens,2019-07-12T05:00:00Z,2019-07-12,15,651
Lonsdale St (South),2019-07-12T05:00:00Z,2019-07-12,15,897
Lygon St (West),2019-07-12T05:00:00Z,2019-07-12,15,388
City Square,2019-07-12T05:00:00Z,2019-07-12,15,NA
Flinders St-Spring St (West),2019-07-12T05:00:00Z,2019-07-12,15,287
Flinders St-Spark La,2019-07-12T05:00:00Z,2019-07-12,15,286
Southbank,2019-07-12T05:00:00Z,2019-07-12,15,1719
Queen St (West),2019-07-12T05:00:00Z,2019-07-12,15,576
Lygon St (East),2019-07-12T05:00:00Z,2019-07-12,15,247
Flinders St-Swanston St (West),2019-07-12T05:00:00Z,2019-07-12,15,1492
Alfred Place,2019-07-12T05:00:00Z,2019-07-12,15,427
Lonsdale St-Spring St (West),2019-07-12T05:00:00Z,2019-07-12,15,604
Grattan St-Swanston St (West),2019-07-12T05:00:00Z,2019-07-12,15,409
Monash Rd-Swanston St (West),2019-07-12T05:00:00Z,2019-07-12,15,327
Tin Alley-Swanston St (West),2019-07-12T05:00:00Z,2019-07-12,15,175
Bourke Street Mall (North),2019-07-12T06:00:00Z,2019-07-12,16,3205
Bourke Street Mall (South),2019-07-12T06:00:00Z,2019-07-12,16,2691
Melbourne Central,2019-07-12T06:00:00Z,2019-07-12,16,2285
Town Hall (West),2019-07-12T06:00:00Z,2019-07-12,16,3546
Princes Bridge,2019-07-12T06:00:00Z,2019-07-12,16,3566
Flinders Street Station Underpass,2019-07-12T06:00:00Z,2019-07-12,16,3237
Birrarung Marr,2019-07-12T06:00:00Z,2019-07-12,16,277
Webb Bridge,2019-07-12T06:00:00Z,2019-07-12,16,513
Southern Cross Station,2019-07-12T06:00:00Z,2019-07-12,16,2638
Victoria Point,2019-07-12T06:00:00Z,2019-07-12,16,545
Waterfront City,2019-07-12T06:00:00Z,2019-07-12,16,60
New Quay,2019-07-12T06:00:00Z,2019-07-12,16,366
Flagstaff Station,2019-07-12T06:00:00Z,2019-07-12,16,NA
Sandridge Bridge,2019-07-12T06:00:00Z,2019-07-12,16,1147
State Library,2019-07-12T06:00:00Z,2019-07-12,16,1852
Collins St (North),2019-07-12T06:00:00Z,2019-07-12,16,1867
Collins Place (South),2019-07-12T06:00:00Z,2019-07-12,16,906
Collins Place (North),2019-07-12T06:00:00Z,2019-07-12,16,889
Chinatown-Swanston St (North),2019-07-12T06:00:00Z,2019-07-12,16,1062
Chinatown-Lt Bourke St (South),2019-07-12T06:00:00Z,2019-07-12,16,587
Bourke St-Russell St (West),2019-07-12T06:00:00Z,2019-07-12,16,1212
Flinders St-Elizabeth St (East),2019-07-12T06:00:00Z,2019-07-12,16,3918
Spencer St-Collins St (South),2019-07-12T06:00:00Z,2019-07-12,16,862
Spencer St-Collins St (North),2019-07-12T06:00:00Z,2019-07-12,16,3680
Melbourne Convention Exhibition Centre,2019-07-12T06:00:00Z,2019-07-12,16,NA
QV Market-Elizabeth St (West),2019-07-12T06:00:00Z,2019-07-12,16,978
QV Market-Peel St,2019-07-12T06:00:00Z,2019-07-12,16,238
The Arts Centre,2019-07-12T06:00:00Z,2019-07-12,16,3206
St Kilda Rd-Alexandra Gardens,2019-07-12T06:00:00Z,2019-07-12,16,534
Lonsdale St (South),2019-07-12T06:00:00Z,2019-07-12,16,992
Lygon St (West),2019-07-12T06:00:00Z,2019-07-12,16,304
City Square,2019-07-12T06:00:00Z,2019-07-12,16,NA
Flinders St-Spring St (West),2019-07-12T06:00:00Z,2019-07-12,16,458
Flinders St-Spark La,2019-07-12T06:00:00Z,2019-07-12,16,409
Southbank,2019-07-12T06:00:00Z,2019-07-12,16,1790
Queen St (West),2019-07-12T06:00:00Z,2019-07-12,16,692
Lygon St (East),2019-07-12T06:00:00Z,2019-07-12,16,263
Flinders St-Swanston St (West),2019-07-12T06:00:00Z,2019-07-12,16,1969
Alfred Place,2019-07-12T06:00:00Z,2019-07-12,16,581
Lonsdale St-Spring St (West),2019-07-12T06:00:00Z,2019-07-12,16,672
Grattan St-Swanston St (West),2019-07-12T06:00:00Z,2019-07-12,16,382
Monash Rd-Swanston St (West),2019-07-12T06:00:00Z,2019-07-12,16,255
Tin Alley-Swanston St (West),2019-07-12T06:00:00Z,2019-07-12,16,153
Bourke Street Mall (North),2019-07-12T07:00:00Z,2019-07-12,17,3116
Bourke Street Mall (South),2019-07-12T07:00:00Z,2019-07-12,17,2499
Melbourne Central,2019-07-12T07:00:00Z,2019-07-12,17,2164
Town Hall (West),2019-07-12T07:00:00Z,2019-07-12,17,3261
Princes Bridge,2019-07-12T07:00:00Z,2019-07-12,17,3969
Flinders Street Station Underpass,2019-07-12T07:00:00Z,2019-07-12,17,4458
Birrarung Marr,2019-07-12T07:00:00Z,2019-07-12,17,246
