state,schtype,yr,birthmonth,birthyr,gender,desk,room,computer,internet,solarpanels,tvs,cars,music_instr,books,birthcnt,mother_birthcnt,father_birthcnt,test_anxiety,ambitious,prefer_team,make_friends_easy,tardy,science_fun,breakfast,work_pay,sport,internet_use,install_software,outhours_study,math_time,read_time,science_time,belong,anxtest,motivat,language,home_edres,home_poss,wealth,stuweight,math,science,read
VIC,Gov,Y10,8,1999,female,1,1,1,1,0036002,3,4,1,3,1,2,2,3,4,3,1,1,4,1,1,2,6,3,42,225,225,135,1.0676,0.0031,1.8543,801,1.1563,0.838,0.8245,36.51716,400.78610000000003,449.80609999999996,497.8901000000001
VIC,Gov,Y10,9,1999,male,1,1,1,1,0036001,4,4,4,6,1,1,1,1,3,1,2,4,1,2,1,1,2,4,NA,330,330,330,-0.6694,0.0795,-0.7919,313,1.1563,5.6338,4.4269,33.0917,400.2105,405.5233,391.8041999999999
VIC,Gov,Y10,12,1999,male,1,1,1,1,0036002,4,3,3,3,1,1,1,2,4,2,2,2,2,2,2,1,6,4,27,250,250,150,-0.3381,-0.4331,1.8543,313,0.0321,-0.0079,0.0266,33.0917,569.7067000000001,611.4637,601.7451000000001
VIC,Gov,Y10,5,1999,male,1,1,1,1,0036001,3,4,3,4,1,1,1,2,3,3,2,1,1,1,1,1,5,3,NA,250,250,150,0.3171,-0.0374,-0.1651,313,-0.1108,1.1885,0.9653,33.0917,550.1264,524.22259999999994,495.0736
VIC,Gov,Y10,8,1999,male,1,2,1,1,0036002,4,4,2,6,1,1,1,1,4,3,1,1,4,1,1,1,4,4,25,250,300,200,2.5915,-0.8219,0.959,313,-0.7026,0.9687,0.8462,33.0917,580.2477999999999,671.506,615.8975999999999
VIC,Gov,Y10,2,2000,male,1,1,1,1,0036001,3,3,3,4,2,2,2,3,4,4,2,2,4,1,1,1,5,3,38,250,250,150,0.0248,0.6434,1.8543,415,1.1563,2.1499,1.9433,33.0917,476.4652,393.2595,398.15160000000003
VIC,Gov,Y10,1,2000,male,1,1,1,1,0036002,3,3,2,1,1,2,2,2,2,4,2,3,2,1,2,2,6,4,22,180,225,135,-0.0621,-0.2067,0.6611,641,0.0321,-0.4875,-0.1734,33.0917,431.2347,453.9778,460.3888
WA,Ind,Y10,3,2000,female,1,1,1,1,0036001,4,3,3,2,1,1,1,2,3,3,2,1,3,NA,NA,NA,4,NA,3,200,200,200,-0.3381,0.206,-0.1651,313,-0.5343,0.3365,0.7121,17.32876,505.80340000000007,578.1165000000001,589.1023000000001
WA,Ind,Y10,3,2000,female,1,1,2,1,0036002,3,2,3,5,1,1,1,3,4,3,1,3,1,1,1,1,5,NA,NA,180,180,180,-0.733,0.1294,-0.4291,313,-1.4432,-0.5611,-0.5719,17.32876,492.94040000000007,502.13689999999997,470.3161
WA,Ind,Y10,2,2000,female,1,1,1,1,0036002,4,4,4,1,1,1,1,3,3,3,2,1,3,1,2,1,5,NA,14,275,220,275,-0.231,0.5736,-0.8133,313,-0.5343,0.4155,1.0025,17.32876,488.9955,529.2771,540.1278
WA,Ind,Y10,8,1999,female,1,1,1,1,0036002,2,2,1,5,1,1,1,3,4,2,2,1,4,1,1,2,6,NA,8,250,200,250,-0.3381,1.1199,0.2915,313,-0.7218,-0.4388,-0.1831,17.32876,501.6786,547.8399999999999,499.86389999999994
WA,Ind,Y10,3,2000,female,1,1,1,1,0036002,4,3,2,4,1,1,2,3,3,2,3,3,3,2,1,1,4,3,1,180,135,180,-0.7104,0.7993,-0.1651,313,1.1563,1.5945,1.3731,17.32876,467.17740000000003,480.98310000000004,506.9834000000001
WA,Ind,Y10,4,2000,female,1,1,1,1,0036001,4,4,3,4,2,2,2,3,4,1,2,3,3,2,2,1,4,3,13,220,220,220,-0.7657,1.1311,1.8543,801,1.1563,2.8015,3.0701,17.32876,556.8833000000001,598.4679,559.7617
WA,Ind,Y10,12,1999,female,1,1,1,1,0036002,3,4,3,3,1,1,2,4,3,4,2,1,3,2,2,1,5,NA,19,200,200,200,-0.3381,0.5769,-0.4849,313,0.0321,0.475,0.6003,17.32876,382.6035,368.11440000000005,385.0713999999999
WA,Ind,Y10,4,2000,male,1,1,1,1,0036001,4,3,NA,4,1,1,1,3,3,3,2,1,3,1,1,1,7,3,29,275,220,275,0.6642,1.0746,1.3961,313,1.1563,1.3824,1.0502,17.80985,477.54220000000004,486.4527999999999,475.9147
WA,Ind,Y10,9,1999,male,1,1,1,1,0036002,4,3,4,3,1,2,1,3,3,3,2,1,3,1,2,2,6,4,21,110,220,110,-0.3381,0.0752,-0.1651,313,-0.1108,0.9567,1.3731,17.80985,503.3609,501.19500000000005,482.11229999999995
WA,Ind,Y10,8,1999,male,1,1,1,1,0036001,4,4,2,3,1,1,1,4,4,3,3,1,NA,NA,NA,NA,6,NA,NA,325,195,325,-0.8144,2.5493,0.9799,313,-0.1108,0.7226,1.2127,17.80985,525.0523999999999,565.9613,494.78819999999996
WA,Ind,Y10,1,2000,male,1,1,1,1,0036002,3,3,2,3,2,2,2,3,3,1,1,1,NA,NA,NA,NA,4,NA,NA,200,200,200,-1.3487,0.8701,1.3961,313,1.1563,0.6497,1.3161,17.80985,550.8779999999999,580.6429999999999,560.1063
WA,Ind,Y10,7,1999,male,1,1,1,1,0036001,3,2,2,3,1,1,1,3,2,1,4,1,2,2,2,2,5,NA,NA,150,150,150,-2.0732,-0.1362,-0.2698,313,1.1563,0.5323,0.2164,17.80985,508.5855,559.546,525.3047
WA,Ind,Y10,12,1999,male,1,1,1,1,0036001,3,3,3,4,2,2,2,3,3,2,3,1,NA,NA,NA,NA,5,NA,20,180,180,180,-0.9585,0.2594,0.4094,313,-0.03,0.8735,1.463,17.80985,473.2563,462.27020000000005,461.6839
WA,Ind,Y10,10,1999,female,1,1,1,1,0036002,4,3,4,5,2,2,2,2,4,1,3,1,4,1,2,2,7,3,13,0,240,720,-1.0036,-0.2067,1.8543,313,1.1563,2.0211,1.2494,15.73757,631.0276,662.2341,601.0762000000001
WA,Ind,Y10,5,1999,female,2,1,1,1,0036002,4,3,1,2,2,2,2,4,2,3,2,1,1,1,2,2,5,1,23,240,240,240,-0.3381,1.8135,1.1359,313,-1.746,-0.5206,0.5199,15.73757,513.0813,565.6348,592.0286
WA,Ind,Y10,5,1999,male,1,1,1,1,0036001,4,2,4,5,2,2,2,3,3,2,2,1,NA,NA,NA,NA,4,NA,NA,225,180,0,0.1643,0.5209,0.1717,313,1.1563,1.0686,1.0316,15.73757,380.8709,383.62880000000007,345.9044
WA,Ind,Y10,4,2000,male,1,1,1,1,0036001,3,2,2,3,1,1,1,3,4,2,2,1,2,1,2,1,1,3,NA,220,220,220,-0.7862,0.0367,-0.37,313,-1.0509,-1.0028,-0.7425,10.59258,403.8103,408.8451,398.50870000000003
NSW,Ind,Y10,4,2000,female,2,1,1,1,0036002,3,3,3,5,1,1,1,3,2,1,3,1,2,1,2,2,5,3,13,200,200,200,-0.9585,0.5209,-0.5643,313,-1.3245,0.3149,0.5917,24.09896,544.7772000000001,561.8844,557.6153
NSW,Ind,Y10,2,2000,male,1,1,1,1,0036002,3,4,3,3,1,1,1,3,4,2,1,1,4,1,2,1,3,3,33,225,225,225,-0.1613,-0.0908,0.959,313,1.1563,1.5731,2.0996,24.09896,572.6201,615.4452,559.1490999999999
NSW,Ind,Y10,3,2000,male,1,1,1,1,0036001,4,4,4,3,1,1,1,3,3,2,1,2,3,1,2,1,5,4,35,200,200,200,0.3602,1.0016,0.8598,313,1.1563,2.7365,3.0035,24.09896,575.0582999999999,597.4359999999999,616.4593
NSW,Ind,Y10,3,2000,male,1,1,1,1,0036001,4,3,4,3,1,1,1,4,4,2,1,1,4,2,2,1,5,4,14,225,225,225,2.5915,0.46,1.8543,313,1.1563,1.3516,0.8558,24.09896,506.34250000000003,538.3446000000001,516.0285999999999
NSW,Ind,Y10,8,1999,female,1,1,1,1,0036001,3,4,4,4,1,2,1,3,4,3,2,1,4,1,1,1,4,3,27,225,225,225,0.6642,1.4394,1.8543,313,1.1563,1.5137,0.7847,25.71357,532.5258,553.167,541.0105
NSW,Ind,Y10,12,1999,female,1,1,1,1,0036002,4,3,3,4,1,1,2,3,3,3,1,1,4,1,1,1,4,2,15,225,225,225,1.5043,0.8425,0.4094,313,0.0659,1.1559,1.1067,25.71357,616.203,644.6493,615.7189999999999
NSW,Ind,Y10,6,1999,female,1,1,1,1,0036001,4,4,1,4,1,2,2,3,3,3,2,1,3,1,1,1,6,3,36,225,225,225,0.6642,0.5209,0.8101,313,1.1563,1.0235,1.0754,25.71357,433.18850000000003,423.6822,443.2601000000001
NSW,Ind,Y10,12,1999,female,1,2,2,1,0036002,3,2,4,4,2,2,2,4,3,2,2,2,3,1,1,1,7,2,13,225,225,225,-0.3381,2.5493,0.4631,313,-2.1409,-0.4922,0.2162,25.71357,480.3379,473.1953,433.1678
NSW,Ind,Y10,4,2000,female,1,1,1,1,0036002,2,3,3,5,1,2,2,2,3,2,2,1,4,1,2,1,6,1,26,200,200,200,0.9357,0.2463,0.8598,313,1.1563,0.2377,-0.3005,25.71357,665.8159999999999,729.4096,779.4765
NSW,Ind,Y10,11,1999,female,1,1,1,1,0036001,3,4,4,4,1,1,1,2,4,3,2,2,1,1,2,2,7,3,13,225,225,225,-0.66,-0.308,0.1928,313,0.0321,1.869,2.8511,25.71357,607.3500999999999,649.0674999999999,656.7979
NSW,Ind,Y10,10,1999,female,1,1,1,1,0036002,3,4,3,6,1,2,2,3,4,2,2,4,3,1,2,1,6,NA,14,225,225,225,-1.1284,-0.0345,1.8543,313,1.1563,2.5416,2.0632,25.71357,607.1732999999999,661.1715,664.4559
NSW,Ind,Y10,8,1999,male,1,1,1,1,0036002,3,4,4,4,1,1,2,3,3,4,2,2,4,1,2,1,4,3,4,225,225,225,-0.0621,0.3265,0.1111,313,0.0321,0.792,1.0701,26.14484,517.2651000000001,520.9496000000001,447.1410000000001
NSW,Ind,Y10,9,1999,male,2,1,1,1,0036002,4,4,4,4,1,1,1,2,4,4,1,1,4,1,1,1,4,3,15,225,225,225,0.0979,-0.4331,0.592,313,-0.1639,1.0748,2.1545,26.14484,545.2567999999999,567.0080999999999,522.7954
NSW,Ind,Y10,10,1999,male,1,1,1,1,0036002,4,4,4,5,1,2,1,1,4,3,1,1,3,1,2,1,4,3,7,225,225,225,1.0269,-1.7918,1.8543,313,1.1563,1.8264,1.1267,26.14484,502.5044,538.7638,451.3343
NSW,Ind,Y10,12,1999,male,1,1,1,1,0036001,4,4,4,6,1,2,1,3,3,1,3,1,4,1,2,1,2,3,30,225,225,225,-1.1467,0.8425,1.3961,313,1.1563,2.4026,1.6663,26.14484,608.8447000000001,584.2927,582.4771
NSW,Ind,Y10,1,2000,male,1,1,1,1,0036002,4,3,3,3,1,1,1,3,2,3,2,1,3,1,2,2,5,4,7,225,225,225,0.9357,0.3781,0.3758,313,1.1563,1.5472,1.7152,26.14484,533.4549000000001,576.0625,582.6735000000001
NSW,Ind,Y10,6,1999,male,1,1,1,1,0036001,3,2,4,5,1,1,1,3,4,2,2,1,3,1,2,1,5,3,12,225,225,225,0.1674,0.0752,1.8543,313,-0.7218,-0.0394,-0.2498,26.14484,650.8126,702.8619000000001,710.3804000000001
NSW,Ind,Y10,6,1999,male,1,1,1,1,0036001,4,3,4,5,1,2,2,3,3,3,2,1,4,2,2,1,4,3,NA,360,225,450,-0.66,0.8531,0.1377,313,1.1563,2.3156,1.6482,26.14484,604.6991999999999,619.3688,592.7242
VIC,Gov,Y10,3,2000,female,1,1,1,1,0036002,4,3,1,4,1,1,1,2,3,2,3,1,2,1,1,1,5,3,8,250,350,200,-0.2588,-0.2729,0.8598,313,0.0321,-0.1932,0.2222,28.73441,511.02289999999994,528.0268,547.2272
VIC,Gov,Y10,2,2000,female,1,1,1,1,0036002,4,3,3,1,1,1,1,3,3,2,2,1,3,1,2,1,4,2,5,200,300,100,-0.3381,0.5209,-0.2006,313,-0.5343,-0.2916,0.0478,28.73441,435.4491,472.7084000000001,486.71130000000005
VIC,Gov,Y10,1,2000,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,30.85798,481.80159999999995,514.1971999999998,493.3121
VIC,Gov,Y10,3,2000,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,30.85798,501.2826,541.5469999999999,521.5472
VIC,Gov,Y10,5,1999,female,1,1,1,1,0036001,4,3,3,5,1,1,1,4,4,2,1,2,3,1,1,2,4,2,12,250,250,250,1.5043,1.5125,0.9799,313,1.1563,1.1464,1.3513,29.38638,513.8063,560.3113999999999,602.7405
VIC,Gov,Y10,6,1999,female,1,2,1,1,0036002,4,4,4,4,1,2,1,3,3,4,2,2,2,2,2,1,7,2,NA,250,250,0,-0.231,0.2594,-0.1651,313,-0.6134,0.2558,0.2031,29.38638,527.133,563.8521,614.8011999999999
VIC,Gov,Y10,9,1999,female,1,1,1,1,0036002,3,3,3,5,1,1,1,4,4,3,2,2,3,1,1,2,5,4,NA,225,225,0,-1.0536,1.0496,-0.0495,313,0.0321,0.8674,0.8211,29.38638,490.43719999999996,531.4495999999999,491.02310000000006
VIC,Gov,Y10,10,1999,female,1,2,1,1,0036001,4,4,3,5,1,1,1,2,3,3,1,2,3,1,1,1,7,2,14,250,250,0,1.0594,-0.6871,-0.4849,313,1.1563,1.8232,1.2355,29.38638,500.23760000000004,514.7428,491.4951000000001
VIC,Gov,Y10,6,1999,female,1,1,1,1,0036002,3,4,4,5,1,2,2,3,4,2,2,2,2,NA,NA,NA,3,2,25,225,225,225,-0.7768,0.2594,0.5952,313,1.1563,1.1966,0.3938,29.38638,505.30060000000003,521.4896,524.2486
VIC,Gov,Y10,9,1999,female,1,1,1,1,0036002,4,3,2,1,1,2,1,2,4,2,2,2,3,1,2,1,4,NA,NA,250,250,0,0.2947,-0.4753,0.2405,313,-0.5343,-0.6133,-0.3721,29.38638,500.47259999999994,530.5238000000002,541.087
VIC,Gov,Y10,10,1999,female,1,1,1,1,0036002,4,4,4,2,1,1,1,1,3,3,2,2,3,1,2,1,5,2,NA,250,250,0,-0.3381,-1.3014,-0.4849,313,1.1563,0.4257,0.7675,29.38638,566.2929000000001,559.9457,553.033
VIC,Gov,Y10,2,2000,female,1,1,1,1,0036001,4,3,2,5,1,1,1,3,2,4,2,1,4,1,2,2,6,3,9,200,200,150,-0.9846,0.8425,-0.5996,313,-0.9706,0.2999,0.7054,29.38638,404.508,419.8403,455.7656
VIC,Gov,Y10,7,1999,male,1,1,1,2,0036001,3,2,1,1,1,1,1,2,2,3,2,3,3,1,1,2,3,2,52,200,200,200,-0.5917,-0.0374,-0.2803,313,-0.7218,-0.7694,-0.1904,32.13834,495.1348,478.24959999999993,380.6215
VIC,Gov,Y10,7,1999,male,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,32.13834,358.9334,324.3206,339.6896
VIC,Gov,Y10,5,1999,male,2,1,1,1,0036002,3,2,1,2,1,1,NA,2,3,1,2,1,3,1,2,2,5,4,NA,250,250,0,-0.8616,-0.4935,-0.7662,313,-0.1639,-1.3449,-1.2625,32.13834,516.7976,553.8674,544.6342999999999
VIC,Gov,Y10,11,1999,male,1,1,1,1,0036002,4,3,1,2,1,1,1,2,3,4,1,2,2,1,2,1,6,3,3,250,250,0,2.5915,-1.3753,-0.2111,313,-0.7218,-0.2053,0.637,32.13834,530.4485000000001,524.0531,506.0384
VIC,Gov,Y10,1,2000,male,1,1,1,1,0036002,3,2,2,5,1,1,1,3,3,2,2,2,3,2,2,1,4,3,30,250,250,750,-0.3381,0.0752,1.3961,313,1.1563,0.0566,-0.1419,32.13834,519.987,542.6515999999999,509.7732
VIC,Gov,Y10,9,1999,female,1,1,1,1,0036001,3,4,4,3,1,1,1,2,4,3,4,1,4,1,2,1,5,2,7,250,250,250,-2.4078,-0.4671,-0.0495,313,1.1563,2.3894,2.2459,3.22486,420.3995,454.26860000000005,446.90560000000005
VIC,Gov,Y10,2,2000,female,1,1,1,NA,0036002,3,2,1,4,1,1,1,1,3,3,3,1,2,1,2,2,3,2,29,225,225,300,-0.6215,-1.8089,0.1218,313,-1.0418,0.1148,-0.2306,53.81677,343.2442,306.1277,270.8875
VIC,Gov,Y10,12,1999,female,1,1,1,2,0036002,2,2,2,3,1,1,1,1,3,1,2,2,3,1,2,2,7,1,NA,225,300,0,-1.1516,-1.7918,-1.5758,313,1.1563,-0.1863,-1.1783,53.81677,399.6644,378.0396999999999,369.9162
VIC,Gov,Y10,8,1999,male,1,2,1,1,0036002,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.0321,-0.8244,-1.1359,47.52481,371.85479999999995,408.7466,381.29619999999994
VIC,Gov,Y10,11,1999,male,1,1,1,1,0036002,2,3,2,1,2,2,2,2,4,2,2,1,3,1,2,2,7,3,7,225,225,150,-0.1862,-0.2067,1.8543,801,1.1563,0.145,0.2253,47.52481,476.59710000000007,458.909,453.17690000000005
VIC,Gov,Y10,9,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,41.03077,484.467,518.4314,521.8632
VIC,Gov,Y10,12,1999,female,1,1,1,1,0036002,4,4,2,6,1,1,1,4,4,2,4,2,1,1,2,2,NaN,NaN,NA,300,300,0,-0.1794,2.5493,1.8543,313,-0.1108,1.568,1.9494,41.03077,416.9635,389.7870000000001,407.19039999999995
VIC,Gov,Y10,7,1999,female,1,1,1,1,0036002,4,3,2,5,1,1,1,2,3,3,1,2,2,2,2,2,7,2,NA,300,300,300,0.2067,0.7153,-0.8133,313,1.1563,0.5388,0.2285,41.03077,485.33499999999987,473.58059999999995,518.3405
VIC,Gov,Y10,12,1999,female,2,2,1,1,0036001,4,4,2,2,1,1,1,1,1,2,3,4,NA,NA,NA,NA,NaN,NaN,NA,225,300,225,-1.5195,-0.8567,-3.0877,313,-1.813,-0.5057,0.5851,41.03077,513.6429,543.3689,523.5543
VIC,Gov,Y10,3,2000,female,1,1,1,1,0036002,4,4,1,1,1,2,2,3,3,2,2,1,3,2,2,2,NaN,NaN,26,225,300,225,-0.8616,0.7882,-0.1651,313,1.1563,-0.2465,0.1319,41.03077,430.3477,405.9971,414.16570000000013
VIC,Gov,Y10,6,1999,female,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,41.03077,357.57679999999993,379.46329999999995,369.57419999999996
VIC,Gov,Y10,10,1999,male,1,1,1,1,0036002,3,1,1,6,NA,NA,2,3,4,2,2,2,4,1,1,1,NaN,NaN,16,195,260,390,-0.4995,0.6654,1.8543,801,1.1563,-0.3168,-0.4722,54.093,412.2539,398.75359999999995,346.44550000000004
VIC,Gov,Y10,10,1999,male,1,1,1,1,0036002,3,2,2,2,2,2,2,3,3,3,2,2,NA,NA,NA,NA,NaN,NaN,NA,280,210,0,-0.3381,0.5209,0.8748,801,-0.7026,-0.9853,-0.9177,54.093,401.65070000000003,344.76599999999996,334.24039999999997
VIC,Gov,Y10,7,1999,male,2,1,1,1,0036001,3,3,2,1,2,2,2,3,4,3,3,2,NA,1,NA,NA,NA,NA,NA,300,300,0,-0.7346,0.9136,1.8543,801,-1.813,-0.5213,0.2712,54.093,356.8509,364.0375,295.692
VIC,Gov,Y10,11,1999,male,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,54.093,340.972,321.5853,349.07669999999996
VIC,Gov,Y10,7,1999,male,1,1,1,2,0036002,3,3,4,3,2,2,2,1,2,4,1,4,1,2,2,1,4,2,NA,300,300,225,-0.1061,0.3414,-1.4159,801,0.0659,0.6246,0.3563,54.093,368.8296,387.5470000000001,374.17310000000003
VIC,Gov,Y10,5,1999,female,2,1,1,1,0036002,2,4,3,2,2,2,2,2,3,3,2,1,3,1,1,1,4,2,7,300,300,225,-0.3381,-0.3165,-0.1651,313,-1.2004,-0.7785,-0.2432,7.34308,515.268,508.67060000000004,498.707
VIC,Gov,Y10,9,1999,male,2,1,2,1,0036001,4,4,2,2,1,1,2,3,3,1,2,4,2,2,2,1,5,NA,NA,225,300,0,-0.6837,0.0124,-0.1651,313,-2.412,-0.4457,0.322,7.34308,452.2441,485.3705,491.0709
VIC,Gov,Y10,11,1999,male,2,1,1,1,0036002,4,2,3,2,1,1,1,3,4,3,1,2,3,NA,2,1,4,2,NA,225,225,0,1.0269,0.3265,0.9799,313,-0.1639,0.3984,0.6171,7.34308,405.0964,417.0349,380.4183
WA,Catholic,Y10,11,1999,female,1,1,1,1,0036002,3,4,3,5,1,1,1,3,3,3,1,1,3,1,2,1,5,1,18,200,200,200,0.5943,1.1311,-0.1756,313,1.1563,0.3401,-0.6216,9.96731,406.5021,467.8353,500.99039999999997
WA,Catholic,Y10,4,2000,female,1,1,1,1,0036001,2,3,3,4,1,1,1,4,3,2,3,3,2,1,2,2,4,2,NA,200,200,200,-1e-04,1.1338,-0.7662,313,0.0321,1.2036,0.9515,9.96731,412.8547,482.30639999999994,448.0213
WA,Catholic,Y10,8,1999,female,1,1,1,1,0036001,4,4,4,5,1,1,2,3,2,3,3,1,3,1,2,1,6,2,28,200,200,200,0.1258,-0.2702,-0.6231,313,0.0321,1.1195,1.514,9.96731,551.0018,549.6684999999999,530.0575
WA,Catholic,Y10,10,1999,female,1,1,1,1,0036002,3,2,1,3,2,2,2,3,3,3,2,1,3,1,2,1,4,2,20,200,200,200,-0.4725,0.0752,-0.1651,313,0.0321,0.4705,0.1402,9.96731,359.6094999999999,367.5759,329.5719
WA,Catholic,Y10,11,1999,female,1,1,1,1,0036002,3,3,2,4,1,1,2,3,3,3,2,2,3,1,2,1,4,2,8,200,200,200,-0.0621,0.2594,0.8101,313,0.0321,0.5661,0.8022,9.96731,475.49950000000007,511.5538,550.0796
WA,Catholic,Y10,11,1999,female,1,1,1,1,0036002,3,4,3,3,2,2,2,2,3,2,2,1,3,2,2,2,6,1,19,200,200,200,-0.3381,-0.6788,0.8101,313,1.1563,0.9216,0.8356,9.96731,465.7411,504.4258,547.6649000000001
WA,Catholic,Y10,12,1999,female,1,1,1,1,0036002,4,4,1,5,1,1,1,2,4,4,3,1,3,2,2,2,7,3,14,220,220,220,0.1021,-0.4671,1.8543,313,1.1563,1.1957,1.2607,9.96731,489.9778,527.5637,536.6090999999999
WA,Catholic,Y10,10,1999,female,1,1,1,1,0036002,4,4,2,4,1,1,1,2,4,1,2,1,3,1,2,1,6,NA,15,220,220,220,-0.7558,-0.2729,1.0385,313,0.0321,1.0132,1.7385,9.96731,530.6254,548.1388999999999,520.0719
WA,Catholic,Y10,11,1999,male,1,1,1,1,0036001,4,4,4,6,1,1,1,3,3,1,3,1,3,1,1,2,5,4,NA,180,180,180,-0.8144,0.8425,-0.4849,313,-0.7218,1.5018,1.5032,11.75097,496.90960000000007,524.8973000000001,474.4175
WA,Catholic,Y10,8,1999,male,1,1,1,1,0036001,4,4,3,2,1,1,1,4,3,3,NA,1,NA,NA,NA,NA,6,3,NA,250,250,250,NA,2.5493,-0.1651,313,-0.5343,0.9529,3.0035,11.75097,502.3747,508.0158,531.3827
WA,Catholic,Y10,11,1999,male,1,1,1,1,0036002,4,4,1,2,2,2,2,2,2,2,2,2,3,1,1,1,7,2,17,200,200,200,-0.2588,0.0921,-0.2803,801,-0.9706,0.4257,1.4029,11.75097,389.5928,333.37690000000003,267.7315
WA,Catholic,Y10,5,1999,male,1,2,2,2,0036002,4,4,4,1,1,2,2,1,3,4,2,4,1,1,2,2,NA,NA,NA,NA,NA,NA,-1.0113,-2.505,-0.4286,313,-2.6673,-0.6391,0.524,11.75097,387.4964,296.6128,280.1508
WA,Catholic,Y10,12,1999,female,1,1,1,1,0036002,3,3,3,3,2,2,2,3,4,3,1,1,3,1,2,1,4,3,23,250,250,500,1.5043,0.4047,0.9799,313,0.0321,0.7113,0.5796,9.96731,485.5553,510.1955,553.0218
WA,Catholic,Y10,5,1999,female,1,1,1,1,0036002,4,4,3,3,1,1,1,4,3,3,2,2,3,1,1,1,7,3,35,225,225,225,-0.3381,1.1235,0.1717,313,-0.6303,0.7794,1.402,9.96731,463.33020000000005,524.9786999999999,507.1148999999999
WA,Catholic,Y10,3,2000,female,1,1,1,1,0036002,3,2,1,2,1,1,1,2,2,3,2,1,2,1,1,1,4,2,16,200,200,200,-0.3381,-0.6871,-1.1822,313,-0.7218,-0.953,-0.8351,4.22984,378.80359999999996,439.1875,436.49660000000006
WA,Catholic,Y10,7,1999,male,2,1,1,1,0036002,4,NA,4,3,1,2,1,1,1,3,2,4,NA,NA,NA,NA,NA,NA,1,220,220,220,-0.9742,-2.505,-3.0877,313,-1.746,-0.183,0.7844,4.22984,430.5674,409.34770000000003,397.93719999999996
WA,Catholic,Y10,11,1999,male,1,1,1,1,0036002,4,4,4,3,1,1,1,3,3,3,2,2,3,1,2,1,NA,3,28,220,220,220,-0.3381,0.2594,0.4601,313,1.1563,1.1713,1.2772,4.22984,415.3999,368.1910999999999,382.3828
WA,Catholic,Y10,4,2000,male,1,1,1,1,0036002,4,2,1,5,1,1,1,4,3,4,2,1,2,2,2,2,6,3,23,220,220,220,-0.3381,2.5493,-1.0795,313,0.0321,0.1155,-0.5733,4.22984,409.20050000000003,385.80649999999997,398.6196
ACT,Catholic,Y10,4,2000,female,1,1,1,1,0036002,4,2,1,3,1,1,1,3,3,3,2,2,3,1,2,1,3,3,6,180,180,180,-0.3381,1.1311,1.3961,313,-0.7218,0.3817,1.0704,6.51258,505.9533,452.1642,487.28729999999996
ACT,Catholic,Y10,3,2000,female,1,1,1,1,0036001,3,3,4,6,1,1,2,4,4,2,1,1,3,2,2,1,6,4,18,180,180,180,0.42,2.5493,1.8543,313,0.0321,1.7335,0.9968,6.94085,557.4957,533.6031,565.3722
ACT,Catholic,Y10,9,1999,female,1,1,1,1,0036001,3,3,2,3,1,2,2,3,3,3,1,2,3,1,1,1,7,3,27,180,180,180,0.7279,0.3366,1.3961,313,1.1563,0.2552,-0.1631,6.94085,588.5382,575.3198,581.3290000000001
ACT,Catholic,Y10,3,2000,female,1,1,1,1,0036001,4,3,4,6,1,1,1,3,2,2,2,1,1,1,2,2,5,2,NA,180,180,180,-0.3381,1.1199,-0.3158,313,0.0321,1.849,1.1895,6.94085,524.3207,530.6713000000001,572.3155
ACT,Catholic,Y10,9,1999,female,1,1,1,1,0036001,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.0321,-0.2857,0.3869,6.94085,429.9025,408.1746,409.5601
