date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2018-07-08,3.673001,73.3505,107.375,481.03964,1.827554,249.726999,27.962,1.344805,1.787749,1.7025,1.663884,2,83.93795,1.665585,0.380023,1755.753177,1,1.3433,6.9072,3.867413,1,1.49162718e-4,68.642359,10.349587,1.984396,2.009582,1.309618,1616,0.989355,0.02392,656.9,6.65916,6.6409,2865.796574,567.195,1,25.5,94.6135,22.040347,178,6.34233,49.458247,117.34,17.8735,15.0935,27.426421,0.850919,2.090341,0.75222,0.75222,2.44775,0.75222,4.771439,0.75222,47.23,9047.5,7.495724,208.682826,7.84821,23.855466,6.296468,64.88351,275.27,14248.4575,3.62617,0.75222,68.765667,1188.397041,42882.03,106.750032,0.75222,129.228562,0.709504,110.43875,100.9,68.2952,4041.520738,419.332027,900,1114.73,0.302291,0.833167,342.395901,8388.739249,1506.838306,158.652803,152.231322,13.541221,1.365604,9.429685,16.820951,3368.769163,52.388058,1406.789084,2442.833333,8.082065,356.5,35.76,34.560346,15.409873,726.315,19.07687,4.0375,59.8,13.541221,360.5,31.5275,8.027877,109.82334,1.463058,0.385005,1,3.283,3.278132,53.275087,121.6,3.70449,5689.297941,3.641,3.963878,100.417879,62.9384,870.473168,3.75035,7.973198,13.532776,17.993247,8.720186,1.356798,0.75222,6305.033977,576.126307,7.458,130.2634,20893.049805,20.97,8.748403,515.16999,13.539513,33.14,9.183146,3.50998,2.610499,2.318788,4.579699,6.73715,30.444,2274.5,26.236061,3819.468557,1,31.361139,7814.45,79900,22987.4225,107.860001,2.592633,558.166286,0.06224722,7.9586e-4,2.70255,0.709551,558.166286,0.00104719,101.541649,0.00118135,250.3,13.462578,9.712762,322.355011
2018-07-07,3.673175,73.3505,107.375,481.03964,1.827554,251.599,27.954,1.345352,1.787749,1.7025,1.663884,2,83.93795,1.665585,0.380023,1755.753177,1,1.3433,6.9072,3.862962,1,1.47634986e-4,68.642359,10.349587,1.984396,2.009582,1.309586,1616,0.990405,0.02392,656.9,6.663967,6.6426,2873.95,567.195,1,25.5,94.6135,22.043765,178,6.3461,49.458247,117.34,17.869,14.996,27.426421,0.85081,2.090341,0.75256,0.75256,2.447093,0.75256,4.771439,0.75256,47.23,9047.5,7.495724,208.682826,7.84875,23.855466,6.296468,64.88351,275.18,14254.695867,3.6246,0.75256,68.766,1188.397041,42870.209066,106.770003,0.75256,129.228562,0.709504,110.4648936,100.385559,68.282187,4041.520738,419.332027,900,1115.08,0.302291,0.833167,342.395901,8388.739249,1506.838306,158.652803,152.231322,13.541221,1.365604,9.429685,16.820951,3368.769163,52.388058,1406.789084,2443.461404,8.082065,356.5,35.76,34.5315,15.409873,726.315,19.045,4.039998,59.8,13.541221,360.5,31.5275,8.03105,109.82334,1.462737,0.385005,1,3.283,3.278132,53.349,121.6,3.7068,5689.297941,3.641,3.968412,100.417879,62.9447,870.473168,3.7503,7.97879,13.532776,17.993247,8.7245,1.3572,0.75256,6305.033977,576.126307,7.458,130.2634,20922.637797,20.97,8.748403,514.95499,13.539513,33.1245,9.183146,3.50998,2.610499,2.305287,4.570389,6.73715,30.444,2274.5,26.236061,3819.468557,1,31.361139,7814.45,79900,22982.434152,108.000095,2.5963,558.095045,0.06236419,7.9682e-4,2.70255,0.709551,558.095045,0.00104686,101.528689,0.00118315,250.3,13.470207,9.712762,322.355011
2018-07-06,3.673096,73.629031,107.375,482.483804,1.834589,251.599,27.8985,1.3459,1.787749,1.7025,1.670301,2,83.93795,1.665245,0.380295,1785,1,1.3433,6.9072,3.8629,1,1.51483076e-4,68.904263,10.349587,1.984396,2.009582,1.308943,1616,0.990215,0.02392,656.9,6.663769,6.6425,2873.95,567.195,1,25.5,94.6135,22.0439,178,6.3459,49.45,117.345,17.869,14.9941,27.585,0.85081,2.107098,0.752615,0.752615,2.449499,0.752615,4.82,0.752615,47.23,9047.5,7.495724,208.682826,7.84895,24.0397,6.303,65.134988,275.18,14256.773876,3.6246,0.752615,68.765,1189,42856.840817,107.142248,0.752615,129.63665,0.709506,110.47282908,100.899,68.251055,4055,419.332027,900,1115.55,0.30251,0.833167,343.685,8435,1512,159.19,152.231322,13.505,1.3725,9.4359,16.820951,3310,52.436237,1412.2,2443.381621,8.082065,356.5,35.76,34.557,15.409873,726.315,19.045,4.039998,59.8,13.475,360.5,31.55,8.0311,110.25,1.46245,0.385005,1,3.283,3.294,53.290705,121.6,3.708442,5711.2,3.641,3.968409,100.475,62.9447,860,3.75035,7.962815,13.540594,18,8.7245,1.357297,0.752615,6305.033977,577.5,7.458,130.2634,20967.778567,20.97,8.748403,514.85999,13.5125,33.1365,9.183146,3.50998,2.610499,2.306472,4.572282,6.73715,30.443,2274.5,26.334,3834.15,1,31.459422,7845,79900,22980.273513,108.040641,2.596312,558.094775,0.06236419,7.9682e-4,2.70255,0.709551,558.094775,0.00104686,101.52864,0.00118315,250.3,13.472055,9.742889,322.355011
2018-07-05,3.673181,73.612535,107.85,484.459839,1.834407,251.599,28.0685,1.353823,1.787749,1.7025,1.673123,2,84.129709,1.67072,0.379495,1768.440443,1,1.3509,6.907767,3.9319,1,1.530196e-4,68.928595,10.371049,1.985408,2.009348,1.313825,1614.661462,0.9932,0.02391,656.5,6.66158,6.639,2877.9,566.850059,1,25.5,94.63675,22.171979,178,6.374097,49.45,117.365,17.8945,14.996667,27.554338,0.855284,2.106651,0.756315,0.756315,2.447761,0.756315,4.79688,0.756315,47.2,9050,7.495314,209.138931,7.84745,24.02106,6.3296,65.244088,276.86,14262.54824,3.63815,0.756315,68.8805,1189.5,42809.88095,106.75,0.756315,129.570606,0.709503,110.56625,100.76,68.18561,4055,421.2,900,1118.73,0.302625,0.833152,343.635897,8436,1512,158.747634,152.231322,13.710638,1.365,9.463129,16.843617,3356.111839,52.746496,1408.165079,2443.894519,8.080249,356.5,35.76,34.559731,15.400126,726.832145,19.2544,4.043755,59.301022,13.695944,360.5,31.637579,8.062163,110.273943,1.471768,0.385026,1,3.287,3.290278,53.412,121.6,3.72195,5709.552124,3.641,3.987802,100.8825,63.184,860,3.7502,7.967769,13.541075,18,8.76794,1.364798,0.756315,6305.033977,579,7.468,130.2634,21031.227933,21.07,8.747895,514.98999,13.667845,33.2125,9.183271,3.50998,2.621407,2.325973,4.608062,6.737929,30.531348,2272.8,26.340541,3841.8,1,31.469325,7848.616667,79900,22986.626047,108.034598,2.596986,561.029736,0.06228405,7.9531e-4,2.70255,0.709792,561.029736,0.00105156,102.062568,0.00118766,250.313283,13.547,9.796945,322.355011
2018-07-04,3.673181,73.6465,108.213704,482.78587,1.835544,251.426,28.07,1.355117,1.789006,1.7025,1.680557,2,84.170358,1.67807,0.379487,1766.650063,1,1.360116,6.911838,3.9125,1,1.51924595e-4,68.739043,10.398531,1.992987,2.010559,1.314035,1613.322925,0.992429,0.02373,651.47271,6.637061,6.6322,2908.756667,567.13504,1,25.5,94.82425,22.318986,178.05,6.390365,49.665766,117.51,17.8865,14.996667,27.541,0.857602,2.092103,0.755971,0.755971,2.446468,0.755971,4.801375,0.755971,47.215,9030,7.502103,209.384379,7.84315,23.959385,6.34024,65.285019,278.953083,14253.824337,3.64845,0.755971,68.99,1191.950964,42735.812186,107.029931,0.755971,129.519679,0.709503,110.50458824,100.7525,68.126011,4075.255556,422.842435,900,1115.22,0.302634,0.83365,343.476922,8426.35,1507.466591,158.225,151.376312,13.724034,1.375751,9.479819,16.88343,3384.234866,52.8,1410.315079,2444.586206,8.080175,356,35.77,34.7,15.400126,726.837145,19.438263,4.053907,59.35,13.802092,359.920424,31.715872,8.114043,109.970432,1.479334,0.384939,1,3.29045,3.276288,53.4585,121.755,3.759,5718.954248,3.640999,3.997514,101.321113,63.373,873.910786,3.75,7.95029,13.5395,18.005093,8.781,1.365027,0.755971,6305.033977,578.553798,7.468,130.2634,21067.397705,21.175,8.753326,514.98999,13.718821,33.147,9.187862,3.50998,2.625894,2.307883,4.674941,6.741911,30.522,2273.8,26.269,3846.1,1,31.613457,7848.25,79900,22978.091297,108.329407,2.597556,562.54982,0.06216209,7.9556e-4,2.70255,0.711047,562.54982,0.00105265,102.339102,0.00118766,250.8,13.684075,9.902697,322.355011
2018-07-03,3.673181,73.529785,108.162157,482.516304,1.82474,248.952,27.956,1.355249,1.789006,1.7025,1.678987,2,84.280461,1.677555,0.379964,1768.470443,1,1.360116,6.908757,3.8979,1,1.53812542e-4,68.597561,10.404251,1.98518,2.009653,1.314336,1614.661462,0.992049,0.02368,650.659084,6.670626,6.6413,2909.3,566.897559,1,25.5,94.9,22.40165,178.05,6.391281,49.56535,117.611508,17.9065,14.997433,27.546138,0.857679,2.106651,0.757937,0.757937,2.446707,0.757937,4.818553,0.757937,47.2225,9041.816667,7.49623,208.317635,7.84495,24.012439,6.3337,65.591775,280.769,14259.319482,3.65485,0.757937,68.54,1190.670579,42669.603552,107.21,0.757937,129.466497,0.709503,110.419,100.86,68.100026,4070.803333,422.842435,900,1114.28,0.302661,0.833228,343.047272,8431.7,1510.669955,158.41,151.376312,13.805459,1.373539,9.489174,16.88343,3355.701839,52.805098,1409.265079,2442.018529,8.079166,356,35.77,34.798303,15.400126,726.774645,19.5088,4.042,59.652988,13.801747,360.151116,31.648544,8.137843,109.774267,1.480966,0.385011,1,3.283628,3.275101,53.3985,121.725,3.769817,5701.027124,3.640999,3.998891,101.195,63.1515,868.147944,3.7499,7.943785,13.540631,17.997619,8.831062,1.365057,0.757937,6305.033977,578.281039,7.468,130.2634,21047.096461,21.175,8.748446,515.02999,13.786137,33.15,9.181528,3.50998,2.6545,2.335823,4.673995,6.738942,30.528348,2280.4,26.294815,3859.35,1,31.613457,7849.216667,79900,22965.228197,107.9661,2.597791,562.600508,0.06236057,7.968e-4,2.70255,0.711047,562.600508,0.00105841,102.348323,0.00118836,250.8,13.678938,10.02317,322.355011
2018-07-02,3.673181,73.555852,108.35687,482.036304,1.824807,248.2675,28.28,1.362742,1.7885,1.7025,1.67979,2,84.079961,1.68184,0.379642,1768.500443,1,1.360116,6.901186,3.91405,1,1.51256826e-4,68.739043,10.448261,1.985319,2.009799,1.318789,1614.661462,0.993385,0.02396,656.967902,6.68268,6.668572,2930.95,566.945059,1,25.5,95.125,22.40258,178,6.400085,49.45,117.649,17.9155,15.0005,27.552547,0.858985,2.099997,0.760832,0.760832,2.446413,0.760832,4.78,0.760832,47.205,9045,7.496786,208.928026,7.844825,24.009099,6.344374,65.926019,283.449333,14231.913673,3.6673,0.760832,68.7048,1190.480579,42631.424742,107.06,0.760832,129.36106,0.709503,110.88074038,101.103,68.113602,4072.153333,424.680182,900,1119.24,0.302455,0.83336,341.400221,8430.866667,1519.582611,158.189956,150.735047,13.849512,1.378106,9.498,16.903408,3358.251839,52.89,1407.040079,2441.166667,8.080213,355.5,35.75,34.752,15.409873,726.849645,19.966886,4.040487,59.612347,13.844512,360.15445,31.641044,8.168685,109.965648,1.490319,0.384987,1,3.290751,3.287431,53.474,121.68245,3.7776,5705.652124,3.641024,4.006008,101.333613,63.391449,868.549944,3.7503,7.947768,13.54,18.000663,8.964331,1.368998,0.760832,6305.033977,578.284039,7.468,130.2634,21030.26187,21.175,8.749962,515.01499,13.843679,33.1685,9.169178,3.50998,2.62029,2.306802,4.614218,6.736782,30.55,2274.9,26.226333,3879.65,1,31.395682,7860.966667,79900,22923.63,108.356075,2.595799,563.457147,0.06304663,8.0498e-4,2.70255,0.711385,563.457147,0.00105601,102.504163,0.00122624,250.75,13.83826,10.024147,322.355011
2018-07-01,3.673012,73.196755,108.301963,481.906304,1.813788,249.2635,28.95,1.3516,1.787499,1.7025,1.657914,2,83.702203,1.674157,0.378554,1768.310443,1,1.3485,6.905599,3.877136,1,1.57472056e-4,68.48069,10.431836,1.987703,2.008749,1.314833,1614.661462,0.990346,0.02383,653.757902,6.6289,6.6254,2899.159664,566.967559,1,25.5,95.29975,22.232065,178,6.380198,49.546798,117.492509,17.9005,15.019333,27.536989,0.8562,2.102909,0.757058,0.757058,2.450338,0.757058,4.782196,0.757058,47.1675,9026.95,7.492844,208.665326,7.847305,24.009339,6.319337,66.087244,281.83,14210.2875,3.660225,0.757058,68.445,1190.550579,42647.853333,105.698212,0.757058,129.636155,0.709505,110.72971421,100.89419,68.1675,4073.953333,425.35,900,1115.71,0.302713,0.832885,341.230166,8434.116667,1510.509955,158.378706,149.902715,13.786423,1.377701,9.482958,16.852743,3386.503065,52.774332,1410.215079,2440.833333,8.076905,356.5,35.75,34.649583,15.400126,725.537716,19.809826,4.0316,59.606621,13.796186,359.872783,31.619461,8.1557,109.553975,1.47509,0.384997,1,3.275639,3.27609,53.404543,121.657615,3.73745,5705.177124,3.640559,3.993601,100.995082,62.979,868.057944,3.75035,7.938318,13.539324,18.04356,8.950926,1.362905,0.757058,6305.033977,578.225039,7.468,130.2634,20998.400391,21.02,8.745057,515.63999,13.788553,33.0436,9.169228,3.50998,2.618212,2.323625,4.59652,6.735656,30.476,2278.340724,26.31379,3900.313462,1,31.353071,7885.583333,79900,22939.5925,108.86,2.592433,561.630383,0.06204831,7.9778e-4,2.70255,0.710948,561.630383,0.00104333,102.171838,0.00117166,250.825,13.723,9.948925,322.355011
2018-06-30,3.673014,73.307069,108.15,481.695,1.813788,249.2635,28.888,1.350804,1.787499,1.7025,1.679189,2,84.50595,1.674404,0.378505,1785,1,1.3485,6.905582,3.877011,1,1.56530486e-4,68.48069,10.431782,1.987703,2.008749,1.314674,1616,0.99016,0.02383,653.9,6.6357,6.6223,2931.05,566.967559,1,25.5,95.5995,22.23745,178,6.3772,49.455,117.4805,17.8625,15.100433,27.58,0.8545,2.104949,0.7573,0.7573,2.450001,0.7573,4.79,0.7573,47.155,9030,7.492844,208.665326,7.84805,24.028924,6.3205,66.613901,281.81,14214.495861,3.656165,0.7573,68.445,1189,42613.133333,105.45,0.7573,130.65005,0.709506,110.742,100.9,68.161108,4065,425.35,900,1114.92,0.302753,0.832885,341.15,8440.75,1515.75,158.284913,149.902715,13.775,1.37,9.4824,16.891986,3315,52.774443,1410.215079,2442.138571,8.076905,356,35.75,34.65,15.400126,726.485,19.9126,4.0316090000000004,59.797702,13.81405,360,31.52,8.148065,109.553975,1.47795,0.384996,1,3.275899,3.284078,53.371,121.7349,3.7407,5691.4,3.641,3.991123,100.985,62.8067,860,3.75025,7.943968,13.539333,18,8.9458,1.362922,0.7573,6305.033977,578,7.468,130.2634,21034.771756,21.02,8.745057,515.00999,13.7755,32.979,9.169228,3.507479,2.61789,2.30604,4.587178,6.73575,30.479,2281.3,26.3734,3877.55,1,31.316688,7895,79900,22926.138628,108.26699,2.588088,560.515257,0.06213125,7.9818e-4,2.70255,0.710948,560.515257,0.00104516,101.968974,0.00117263,250.208004,13.72908,9.949,322.355011
2018-06-29,3.673014,73.307069,108.15,481.695,1.813788,249.2635,28.888,1.351169,1.787499,1.7025,1.679189,2,84.50595,1.674404,0.378505,1785,1,1.3485,6.905582,3.8769,1,1.61293552e-4,68.48069,10.431782,1.987703,2.008749,1.314847,1616,0.99016,0.02383,653.9,6.63575,6.6225,2931.05,566.967559,1,25.5,95.5995,22.2498,178,6.3774,49.455,117.4805,17.8625,15.099567,27.58,0.85459,2.104949,0.757215,0.757215,2.450627,0.757215,4.79,0.757215,47.155,9030,7.492844,208.665326,7.84805,24.028924,6.3205,66.613901,281.81,14217.872054,3.656165,0.757215,68.445,1189,42607.344999,105.45,0.757215,130.65005,0.709506,110.742,100.9,68.133894,4065,425.35,900,1114.98,0.302753,0.832885,341.15,8440.75,1515.75,158.284913,149.902715,13.775,1.37,9.4824,16.891986,3315,52.774443,1410.215079,2442.399235,8.076905,356,35.75,34.65,15.400126,726.485,19.91225,4.0316090000000004,59.797702,13.81405,360,31.52,8.146309,109.553975,1.47665,0.384996,1,3.275899,3.284078,53.290705,121.7349,3.74065,5691.4,3.641,3.991123,100.985,62.8067,860,3.75025,7.952217,13.539333,18,8.9458,1.362922,0.757215,6305.033977,578,7.468,130.2634,21086.283715,21.02,8.745057,514.96999,13.7755,32.979,9.169228,3.507479,2.61789,2.304399,4.588512,6.73575,30.4795,2281.3,26.3734,3877.55,1,31.316688,7895,79900,22927.750929,108.258191,2.588091,560.574293,0.06213125,7.9818e-4,2.70255,0.710948,560.574293,0.00104516,101.979714,0.00117263,250.306642,13.72911,9.949,322.355011
2018-06-28,3.673181,72.837424,108.656237,481.883804,1.815539,248.909,28.06,1.360971,1.789006,1.7025,1.687696,2,84.336015,1.68994,0.37803,1769.020443,1,1.3533,6.912104,3.863096,1,1.70425871e-4,68.739043,10.442014,1.992608,2.010641,1.325549,1614.161462,0.997665,0.02367,648.082388,6.635537,6.6276,2946.775,568.087726,1,25.5,95.59975,22.428033,178.035,6.44529,49.577913,117.844681,17.8905,15.000433,27.553178,0.86479,2.094754,0.764815,0.764815,2.45283,0.764815,4.731354,0.764815,47.135,9027.1,7.499731,209.297034,7.84825,24.012439,6.3846,66.478216,284.081667,14220.318565,3.65801,0.764815,68.8057,1190.380579,42600.76538,107.41,0.764815,130.388013,0.709503,110.4904,101.121809,68.10181,4074.473333,425.895586,900,1121.44,0.30246,0.833651,341.261416,8436.2,1510.287443,158.286609,148.885205,13.819057,1.370601,9.54988,16.917706,3359.531839,53.255,1418.955533,2443.135819,8.086325,355.5,35.73,34.6985,15.409873,775.489253,19.744425,4.043019,59.594332,13.53675,359.91334,31.627666,8.192884,109.978148,1.480889,0.38502,1,3.272508,3.283986,53.4815,121.728911,3.77273,5704.702124,3.640999,4.029904,102.005,62.8687,868.603944,3.75055,7.97494,13.540237,17.999256,9.032835,1.36839,0.764815,6305.033977,578.727039,7.468,130.2634,21154.960314,21.2,8.753313,515.00999,13.807416,33.1495,9.162702,3.499986,2.633395,2.302161,4.591692,6.74197,30.587,2274.8,26.318142,3902.113462,1,31.395364,7878,79900,22910.380338,108.101473,2.5881,567.265273,0.06242597,8.0083e-4,2.70255,0.711784,567.265273,0.00105433,103.196937,0.00117649,250.306642,13.78332,9.957921,322.355011
2018-06-27,3.673181,72.857551,108.675879,482.053804,1.815461,247.629,27.44,1.362184,1.787754,1.7025,1.681486,2,84.52153,1.690105,0.377954,1768.580443,1,1.356032,6.9115780000000004,3.8616,1,1.63056297e-4,68.62169,10.387539,2.001195,2.010492,1.33309,1614.661462,0.9967,0.02355,646.702388,6.6203,6.6019,2941.066667,568.130226,1,25.5,95.2915,22.433439,178,6.4436,49.56035,117.717,17.8845,15.0069,27.556578,0.864865,2.094754,0.762207,0.762207,2.452543,0.762207,4.772589,0.762207,47.15,9029.783333,7.499346,209.299534,7.848265,24.00533,6.384,66.591026,283.4,14133.899453,3.649963,0.762207,68.9308,1190.560579,42572.736002,107.449939,0.762207,130.476581,0.709503,110.2215,101.1025,68.081432,4074.723333,426.125,900,1123.74,0.302533,0.83352,341.016416,8407.016667,1518.412611,158.337456,148.962187,13.679932,1.366893,9.554072,16.957871,3357.291839,53.253365,1408.730159,2444.405219,8.084555,356,35.75,34.803,15.400126,775.489253,20.1614,4.0298,59.607545,13.536175,359.70834,31.647466,8.18632,109.796767,1.473134,0.385014,1,3.271764,3.286146,53.574,121.55,3.763348,5699.502124,3.641082,4.023995,102.065,63.125,868.573944,3.75005,7.943314,13.540737,18.038085,8.969959,1.366823,0.762207,6305.033977,578.713039,7.468,130.2634,21104.645856,21.2,8.752587,514.99999,13.676629,33.034167,9.142862,3.50998,2.618092,2.29877,4.621607,6.741643,30.509533,2275.3,26.315195,3901.938462,1,31.25321,7874.416667,79900,22899.686606,107.997268,2.585888,567.314172,0.0621119,7.9809e-4,2.70255,0.710048,567.314172,0.0010477,103.205833,0.00116688,250.306642,13.868095,9.977819,322.355011
2018-06-26,3.673181,72.344322,108.171447,482.206304,1.815565,244.103,27.08,1.352865,1.789006,1.7025,1.676295,2,84.52453,1.678537,0.381953,1768.970443,1,1.356032,6.912193,3.797178,1,1.6453266e-4,68.20042,10.33303,1.997416,2.010565,1.330141,1614.161462,0.990737,0.02337,640.293663,6.587816,6.58,2899.159664,567.177559,1,25.5,95.125,22.256186,178.05,6.396412,49.56605,117.439599,17.8915,15,27.595,0.858404,2.08515,0.756395,0.756395,2.455242,0.756395,4.74311,0.756395,47.2,9032.95,7.49973,208.855526,7.849,23.944968,6.3372,66.604651,279.98,14110.505011,3.63927,0.756395,68.3749,1190.580579,42552.007882,107.32,0.756395,130.651631,0.709503,110.12625,100.7335,68.131852,4072.363333,422.967435,900,1118.63,0.302419,0.833609,339.605273,8388.25,1509.849955,158.500754,148.702772,13.546303,1.369957,9.5096,16.998226,3361.541839,52.847782,1391.08562,2444.104842,8.083739,355.5,35.74,34.6505,15.409873,774.66,19.925133,4.0225,59.535514,13.546303,359.70634,31.629523,8.130607,109.074966,1.459833,0.384939,1,3.269307,3.2856900000000002,53.635,121.643635,3.724002,5705.852124,3.640999,4.001113,101.305,63.1349,867.961944,3.7504,7.940251,13.537967,18.002811,8.879098,1.362955,0.756395,6305.033977,578.918039,7.468,130.2634,21032.066402,21.07,8.752618,514.98999,13.552333,33.026,9.143596,3.50998,2.605096,2.298459,4.61572,6.74204,30.426256,2281.4,26.219145,3904.663462,1,31.405227,7891.866667,79900,22887.478399,107.675077,2.584461,563.075869,0.06140252,7.9475e-4,2.70255,0.708779,563.075869,0.00104,102.434801,0.00115376,250.256642,13.533673,10.027879,322.355011
2018-06-25,3.673181,71.581146,107.832849,481.983804,1.812546,245.945,27.089,1.349697,1.7885,1.7025,1.676295,2,84.380961,1.6715,0.380653,1768.030443,1,1.356032,6.900239,3.776625,1,1.60150251e-4,68.061144,10.316515,1.993306,2.007252,1.32979,1614.661462,0.987081,0.02327,638.984158,6.544966,6.5398,2899.159664,565.495217,1,25.5,94.7615,22.1341,178,6.36884,49.510874,117.341449,17.889116,15.033233,27.525716,0.854627,2.080353,0.753137,0.753137,2.452063,0.753137,4.752877,0.753137,47.2075,9021.45,7.484783,208.462435,7.8467,23.928352,6.327681,66.482216,278.41525,14081.681545,3.619745,0.753137,68.115,1190.380579,42527.968079,107.872997,0.753137,131.395326,0.709503,109.63906667,100.787011,68.189002,4069.773333,421.152249,900,1115.02,0.302423,0.832205,339.049088,8402.533333,1510.549955,158.594221,147.483973,13.597027,1.36217,9.4842,16.986677,3360.711839,52.62,1388.153429,2439.073227,8.072077,355.5,35.75,34.761358,15.409873,762.124728,19.9096,4.015663,59.20842,13.485527,359.79434,31.661469,8.108147,108.889165,1.451431,0.384969,1,3.274028,3.282821,53.465,121.570486,3.71385,5704.127124,3.641024,3.990016,100.88,62.7889,868.275944,3.75035,7.879767,13.538387,17.980804,8.845564,1.361898,0.753137,6305.033977,578.945039,7.468,130.2634,21000.98996,21,8.738774,514.98499,13.5442,32.93225,9.125351,3.499986,2.596199,2.294637,4.686802,6.730696,30.358,2276.8,26.129361,3864.75,1,31.469325,7881.066667,79900,22878.0025,108.358898,2.58319,560.598685,0.06125589,7.8989e-4,2.70255,0.708694,560.598685,0.00105996,101.984151,0.00115411,250.294142,13.548759,9.821787,322.355011
2018-06-24,3.673071,71.565635,108.528963,482.486304,1.814839,245.945,27.013,1.344357,1.789006,1.6977,1.679693,2,84.489277,1.677425,0.379101,1768.860443,1,1.3446,6.909158,3.787804,1,1.62598255e-4,67.784292,10.319099,1.994058,2.009754,1.327931,1614.161462,0.987997,0.02327,638.3,6.5249,6.5053,2951.1259,567.027559,1,25.5,94.95,22.151041,178.05,6.39215,49.552098,117.302412,17.8595,15.108567,27.549647,0.857594,2.096307,0.754053,0.754053,2.454088,0.754053,4.75332,0.754053,47.26,9028.533333,7.494131,209.128931,7.846541,23.925571,6.329336,66.573476,278.38,14046.20875,3.611575,0.754053,67.865267,1190.670579,42517.176667,108.23,0.754053,131.257215,0.710306,109.9458,100.916951,68.231501,4072.033333,422.592435,900,1111.52,0.302481,0.833295,340.064648,8406.7,1509.369955,158.762634,146.939829,13.483438,1.357489,9.508222,16.943184,3364.641839,52.897303,1387.978429,2437.5,8.080238,356,35.75,34.903133,15.400126,741.133172,20.045913,3.997512,59.480349,13.478438,359.88334,31.689846,8.092123,108.430495,1.446203,0.385021,1,3.267761,3.28283,53.233967,121.605708,3.707382,5707.652124,3.640986,4.006588,101.307891,62.977,868.076944,3.75035,7.876667,13.540953,18.053073,8.861766,1.359318,0.754053,6305.033977,579.475039,7.468,130.2634,21037.25,21.075,8.749479,515.08499,13.490671,32.926,9.103497,3.499986,2.59712,2.294638,4.613452,6.739185,30.312613,2274.500904,26.232273,3864.55,1,31.712575,7887.416667,79900,22877.16,108.373332,2.581767,562.544997,0.06068154,7.867e-4,2.70255,0.708473,562.544997,0.00104218,102.338224,0.00113897,250.306642,13.411268,10.073859,322.355011
2018-06-23,3.673181,71.540544,108.7,482.051304,1.814839,245.945,26.997,1.343725,1.789006,1.7025,1.679693,2,84.48985,1.677605,0.379089,1785.5,1,1.510744,6.90915,3.7861,1,1.62004865e-4,67.784292,10.319131,1.994021,2.009754,1.327669,1615,0.988395,0.02327,638.3,6.509173,6.5052,2916,567.027559,1,25.5,95.1655,22.114559,178.05,6.393615,49.46,117.304515,17.8505,15.108767,27.59,0.857155,2.098997,0.75391,0.75391,2.454644,0.75391,4.7288,0.75391,47.275,9030,7.494131,209.128931,7.84785,23.924338,6.3303,66.573476,278.52,14044.474311,3.605665,0.75391,67.865,1188.5,42517.832245,108.37594,0.75391,131.26005,0.710306,109.96,100.921188,68.23968,4060.5,422.35,900,1112.05,0.302542,0.833295,339.98,8415,1511,158.99,146.925,13.445,1.355,9.51,16.972261,3325.75,52.895,1386.8,2438.98461,8.080238,356,35.75,34.902611,15.400126,755.088333,20.006002,4.002003,59.600582,13.435,360,31.71,8.094218,108.430495,1.4478,0.385026,1,3.268,3.2785,53.205644,121.6,3.707686,5696.35,3.6411,3.997694,101.295,62.975,860.5,3.75015,7.88375,13.541191,18.01,8.8545,1.3583,0.75391,6305.033977,581,7.468,130.2634,21066.506883,21.14,8.749479,515.09999,13.445,32.903,9.105951,3.499986,2.5964,2.294006,4.67697,6.73915,30.313,2275.1,26.2325,3864.55,1,31.683589,7890,79900,22870.715684,109.247826,2.582007,562.256822,0.06077975,7.8776e-4,2.70255,0.708473,562.256822,0.001042,102.2858,0.00113897,250.3,13.432905,10.074,322.355011
